time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775504818.9636521,,,1.5051,0.3170,9.7723,0.0510,0.0991,-0.1779
1775504818.965245,,,1.3914,0.1771,9.8321,0.1090,0.1263,-0.1981
1775504818.967596,,,1.2826,0.4020,9.9111,0.1750,0.1397,-0.2130
1775504818.967959,,,1.3914,-0.1053,9.7292,0.3135,0.1440,-0.2436
1775504818.968,,,1.0385,0.6269,10.2329,0.4024,0.1542,-0.2639
1775504818.96827,,,1.8568,0.3793,9.7041,0.4830,0.1043,-0.2589
1775504818.972995,,,0.9488,0.0718,10.2820,0.5686,0.1242,-0.2602
1775504819.0235782,,,1.3448,-1.2969,9.5856,1.0148,0.1147,-0.2256
1775504819.024956,,,0.9894,-0.1747,10.1755,1.2091,0.0342,-0.1898
1775504819.0533051,,,0.7226,-0.0419,10.3202,1.4407,-0.0174,-0.1584
1775504819.0549178,,,1.1677,0.2357,9.9828,1.9832,-0.1138,-0.0924
1775504819.083327,,,1.4644,0.4534,9.6191,2.3289,-0.1390,-0.0641
1775504819.08526,,,1.6594,-0.4774,8.5292,3.3704,-0.0095,-0.0773
1775504819.085454,,,1.3675,-1.8772,8.0853,4.4483,0.1910,-0.2957
1775504819.1132228,,,1.1498,-2.9348,6.9942,5.0036,0.7220,-0.7413
1775504819.173478,,,0.3182,5.0357,13.0469,5.0036,1.3303,-1.2042
1775504819.203268,,,-0.7705,8.9288,21.9015,5.0036,1.1646,-1.2002
1775504819.2046862,,,4.4363,5.0166,20.2540,5.0036,0.7042,-0.0226
1775504819.204892,,,3.3667,7.5829,21.3464,5.0036,1.0482,-0.5289
1775504819.2335129,,,2.0841,8.4670,24.0861,5.0036,1.5350,-1.0553
1775504819.383594,34,9.4,-0.3087,3.0030,25.2646,5.0036,0.9597,-0.7533
1775504819.413682,,,-2.9886,-8.5220,12.3553,4.7764,-0.5279,-0.6135
1775504819.415393,,,9.1143,12.0335,39.1992,2.9193,-1.1405,-1.5041
1775504819.41569,,,10.7773,-2.9827,34.1240,-1.1431,-0.6556,-1.2068
1775504819.415725,,,3.7496,-11.8648,6.6293,-3.3596,1.5611,-1.6895
1775504819.4164429,,,-2.0698,-9.0257,9.1585,-2.8410,1.5256,-2.1357
1775504819.418705,,,-0.3996,-4.2377,14.8319,-3.3863,-0.0724,-2.2431
1775504819.418911,,,7.8640,0.3673,15.6718,-4.3788,-0.4644,-1.9432
1775504819.444832,,,9.3200,0.6688,12.3637,-4.9660,-0.2135,-1.4901
1775504819.445164,,,5.5980,0.4893,8.2911,-5.0036,0.4945,-0.5435
1775504819.445205,,,3.5270,0.9368,8.4766,-5.0036,0.2605,-0.1857
1775504819.44633,,,2.3653,2.1571,10.4973,-5.0036,-1.0302,0.3163
1775504819.446421,,,0.1161,8.0148,16.3202,-4.7625,-1.9244,0.5015
1775504819.47474,,,-2.9240,12.0419,20.0650,-4.7469,-1.7898,0.4071
1775504819.475071,,,-4.3848,13.1127,19.4967,-4.7735,-1.8410,0.2185
1775504819.475102,,,-2.5902,16.1085,19.3232,-4.8348,-1.8079,-0.4052
1775504819.476674,,,-1.0301,16.8538,18.0490,-4.9610,-1.6205,-0.6168
1775504819.504608,,,-0.3649,16.2867,14.4670,-4.8935,-1.4442,-0.7159
1775504819.5664508,,,1.1414,16.7988,11.7930,-4.5268,-1.5424,-0.6698
1775504819.5962539,,,0.8435,17.2786,11.8146,-4.1696,-1.7611,-0.2369
1775504819.596512,,,-2.0291,14.5783,7.6881,-3.4677,-2.4277,0.1072
1775504819.596707,,,-2.5675,14.2995,7.1162,-2.9720,-2.5528,0.4592
1775504819.596928,,,-2.0100,17.4484,7.0253,-2.2087,-2.0730,1.0143
1775504819.597101,,,-2.7781,17.9486,4.1635,-1.9039,-1.4549,1.1851
1775504819.5974422,,,-7.9238,18.9870,1.3196,-0.8479,-0.3717,1.0655
1775504819.597568,,,-6.4283,20.0770,3.7304,0.3981,-0.3010,0.6852
1775504819.597707,,,-3.1310,19.3663,4.2437,0.8577,-0.1231,0.6785
1775504819.9236858,,,-2.6094,-9.0066,-9.5904,3.8799,1.6979,0.8018
1775504819.954966,,,-0.9488,-6.7310,19.0480,4.7483,1.4158,0.4566
1775504819.983653,,,-8.1607,4.7928,11.1685,4.6320,0.6561,0.1565
1775504820.073664,,,-7.4094,2.8893,20.7338,4.7545,0.8294,-0.2408
1775504820.075285,,,-7.9717,4.6265,25.4058,4.4024,0.2766,-0.8451
1775504820.075563,,,5.8875,5.9258,16.5117,3.8804,-0.0333,-0.5263
1775504820.075598,,,2.3605,6.4164,18.6999,3.6377,0.1706,-0.4006
1775504820.076705,,,6.5348,10.4088,26.7769,2.7109,0.5617,-0.3978
1775504820.076867,,,1.2395,0.2453,9.8764,0.0530,0.0235,-0.1217
1775504820.078614,,,1.2574,0.1831,9.8668,0.0719,0.0331,-0.1249
1775504820.136702,,,1.2849,0.2560,9.8716,0.1165,0.0603,-0.1420
1775504820.137075,,,1.2885,0.2405,9.8584,0.1232,0.0767,-0.1486
1775504820.137248,,,1.2251,0.2847,9.8584,0.1367,0.0898,-0.1597
1775504820.166502,,,1.1928,0.1316,9.8788,0.1910,0.0950,-0.1881
1775504820.166751,,,1.0792,0.0634,9.9051,0.2234,0.0915,-0.2049
1775504820.224422,,,1.1378,0.7430,10.2544,0.2718,0.0783,-0.2330
1775504820.226646,,,1.3651,0.2297,10.0187,0.3946,0.1678,-0.2984
1775504820.226864,,,0.5898,-1.2419,9.8620,0.6087,0.2034,-0.3647
1775504820.313905,,,0.5683,0.1101,10.4423,0.8714,0.2034,-0.3372
1775504820.3434649,,,0.7705,-0.2237,10.2042,1.2683,0.1616,-0.2931
1775504820.344908,,,0.5192,0.0359,10.3394,1.5183,0.1429,-0.2807
1775504820.347792,,,0.4247,0.0407,10.3789,1.7883,0.1171,-0.2378
1775504820.348056,,,1.0947,-0.3505,9.7962,2.5290,0.1177,-0.1623
1775504820.46474,,,1.5374,-0.8435,9.3248,3.2031,0.2179,-0.2149
1775504820.466392,,,1.9346,-3.0114,7.6499,4.8959,0.9365,-0.4548
1775504820.46659,,,1.4728,-2.7757,6.5515,5.0036,1.5204,-0.6939
1775504820.5246668,,,0.1268,3.8740,11.7930,5.0036,1.7414,-1.1599
1775504820.526664,,,0.0790,7.0265,21.0473,5.0036,1.0017,-1.2530
1775504820.526919,,,0.6389,5.0477,18.6760,5.0036,0.8716,-0.8384
1775504820.526957,,,-0.4822,6.9823,21.4193,5.0036,0.8673,-0.7862
1775504820.5271711,,,3.7256,10.0008,29.5813,5.0036,1.1588,-0.7133
1775504820.5273778,,,2.4191,5.5274,29.2774,4.9883,1.1626,-0.5256
1775504820.5295072,,,5.4951,6.0191,39.1992,-1.7161,1.0951,0.2992
1775504820.583337,,,-0.3290,-14.8032,11.8612,-2.8601,0.5227,0.1721
1775504820.585376,,,0.9499,-12.3948,9.2243,-2.6476,0.1474,-0.1817
1775504820.585523,,,6.2345,-3.0401,18.4678,-2.9807,0.1463,-0.5137
1775504820.585623,,,7.2191,-1.1486,17.9904,-4.0306,0.3815,-0.3199
1775504820.5867252,,,4.9807,-0.8686,10.0726,-5.0036,0.8839,0.1787
1775504820.586875,,,3.6837,-0.8207,7.5793,-5.0036,0.8969,0.3048
1775504820.588662,,,3.0281,0.1974,8.1296,-5.0036,0.3239,0.4111
1775504820.588829,,,3.5450,3.7842,9.2746,-5.0036,-0.4966,1.1397
1775504820.614672,,,2.5986,5.1817,11.4520,-5.0036,-0.8780,1.1414
1775504820.614924,,,3.0927,5.9940,11.8516,-5.0007,-1.1183,1.1144
1775504820.643232,,,5.6495,8.1691,15.3081,-4.5496,-1.0227,1.1035
1775504820.6446762,,,6.6233,10.7450,18.4917,-4.4343,-0.7045,1.1690
1775504820.647754,,,6.7777,11.2092,16.9902,-4.5192,-0.1897,1.5702
1775504820.6480799,,,6.9224,10.5607,11.1099,-4.1327,-0.0696,1.8300
1775504820.648117,,,8.2313,11.1781,10.9711,-3.5945,0.0570,2.1157
1775504820.70365,,,6.1735,13.0205,14.7194,-2.6363,0.1251,2.8433
1775504820.7045062,,,5.7105,17.2151,22.5798,-2.4589,-0.3874,3.1893
1775504820.733401,,,2.5603,15.1119,17.5908,-3.4476,-1.6189,3.8700
1775504820.7347782,,,2.0506,16.1707,15.8728,-3.7304,-1.8755,3.8610
1775504820.764291,,,2.3665,16.0128,13.5493,-4.2145,-1.1802,3.3306
1775504820.793331,,,3.2590,17.6136,10.3490,-4.3576,-0.5832,3.0496
1775504820.794657,,,4.4411,18.4152,8.2181,-4.3976,-0.0732,2.8077
1775504820.7948601,,,0.7513,20.6572,1.6343,-3.6921,-0.8922,2.2127
1775504821.154319,,,1.8975,20.5687,-2.1416,-2.9546,-1.8109,1.9899
1775504821.156225,,,6.2560,21.0927,-3.3236,-0.8205,-2.2261,2.4804
1775504821.1564648,,,10.8730,22.6851,1.6762,0.0165,-1.4342,3.2409
1775504821.513648,,,6.3601,21.2124,4.5332,0.5893,-0.6046,4.0148
1775504821.5439072,,,6.4211,-2.1284,-9.3559,4.1960,-4.6586,3.3063
1775504821.545942,,,-1.8054,-5.2810,10.6289,4.9604,-4.6137,2.9309
1775504821.546182,,,1.6128,-0.8375,6.0550,5.0036,-0.9832,-0.6762
1775504821.547822,,,6.2907,9.2758,23.5573,5.0036,-0.2274,-1.1770
1775504821.548073,,,9.0604,10.0020,21.2638,5.0036,-0.5395,-0.3862
1775504821.5481431,,,-3.5402,11.2857,27.8967,4.9648,-0.2671,-0.5143
1775504821.5484211,,,-5.6016,8.1045,21.6036,4.2855,-0.2964,-0.6985
1775504821.548506,,,5.9521,10.7569,9.5569,0.7158,0.2943,-0.2503
1775504821.5494678,,,4.3023,0.1472,13.4465,0.2019,0.2546,-0.0203
1775504821.549572,,,1.4118,0.1077,9.7160,0.0286,0.1006,-0.1225
1775504821.575338,,,1.3304,0.2309,9.7268,0.0585,0.1100,-0.1266
1775504821.5756118,,,0.9224,0.5145,9.9984,0.0910,0.0956,-0.1303
1775504821.5756521,,,1.2048,0.6078,10.0044,0.1141,0.0783,-0.1176
1775504821.57588,,,1.2000,0.4427,9.8297,0.1156,0.0570,-0.1063
1775504821.5766,,,1.1617,0.1663,9.8142,0.0118,0.1352,-0.1200
1775504821.579492,,,0.7825,0.0491,9.9661,0.1097,0.1633,-0.0959
1775504821.579604,,,0.4427,0.0108,10.0570,0.1970,0.1570,-0.0585
1775504821.579784,,,1.1629,-0.1627,9.9374,0.3045,0.1471,0.0414
1775504821.66348,,,1.4405,-0.1029,10.0116,0.4757,0.2107,0.0426
1775504821.693438,,,25.0995,12.9284,10.5763,-5.0036,1.0296,4.0086
1775504821.6946838,,,24.2632,14.2887,12.1089,-5.0036,0.1495,4.8936
1775504821.6977391,,,22.9101,14.8690,13.3866,-5.0036,-0.1321,5.0036
1775504821.697984,,,21.9314,15.3703,13.8425,-4.7651,-0.5878,5.0036
1775504821.698194,,,19.6534,15.0006,13.0648,-4.4815,-0.5964,5.0036
1775504821.6983979,,,13.7049,12.8219,15.8118,-3.6811,-1.3528,5.0036
1775504821.6986282,,,12.4905,12.0024,20.0279,-3.3320,-2.4879,5.0036
1775504821.698802,,,11.0728,11.1936,20.2397,-3.4227,-2.6264,5.0036
1775504821.9337778,,,4.9938,9.0293,15.5306,-3.6447,-2.6286,3.0847
1775504821.963524,,,2.2277,8.4945,14.3079,-3.4810,-2.5548,1.9804
1775504822.054636,,,-3.1836,10.5153,14.7565,-3.3083,-3.2504,1.3622
1775504822.056242,,,-0.9655,11.9210,13.0816,-3.2026,-3.8908,0.7763
1775504822.056565,,,1.9801,14.0327,8.2289,-2.8442,-3.8396,0.2147
1775504822.056607,,,1.5326,14.8475,6.1783,-2.4653,-3.3943,0.2668
1775504822.057753,,,0.2979,15.7376,4.1432,-1.3916,-2.6363,0.7120
1775504822.05793,,,-1.7145,17.1709,4.0116,-0.7828,-2.3581,0.9426
1775504822.057954,,,-2.2528,17.6554,3.7519,-0.2031,-2.0621,1.1231
1775504822.064676,,,-3.6311,16.9424,4.4435,0.8140,-1.3134,1.2291
1775504822.064781,,,-3.5844,-0.8949,13.3101,0.2876,-0.0122,0.0455
1775504822.064851,,,-1.6068,2.4682,12.6150,0.3352,0.0111,0.1402
1775504822.1437,,,3.3392,2.0195,10.5236,0.1721,-0.0811,0.0942
1775504822.145277,,,1.3759,1.0947,10.5188,0.1026,-0.0757,0.0574
1775504822.1455941,,,1.6223,0.4893,9.7579,0.0893,-0.0977,0.0560
1775504822.14563,,,1.3651,0.7836,10.1276,0.1461,-0.0958,0.0047
1775504822.147033,,,1.3400,0.5085,10.0953,0.1419,-0.1037,0.0122
1775504822.1471748,,,1.6810,0.6221,9.8764,0.1607,-0.0756,0.0145
1775504822.148633,,,1.7743,0.6616,9.7507,0.1458,-0.0464,0.0108
1775504822.149042,,,1.7492,0.5707,9.6299,0.1193,-0.0195,-0.0151
1775504822.149075,,,1.7934,0.5264,9.4205,0.0602,0.0444,-0.0403
1775504822.149098,,,1.7719,0.4331,9.5438,0.0307,0.0811,-0.0622
1775504822.175054,35,40.5,1.5876,0.6879,9.8058,-0.0522,0.1240,-0.0922
1775504822.203703,,,1.5805,0.6233,9.6981,-0.0987,0.1208,-0.1035
1775504822.2043679,,,1.6343,0.3900,9.5916,-0.1440,0.1159,-0.1417
1775504822.383692,,,1.4010,0.6748,9.8812,-0.1451,0.1206,-0.1533
1775504822.384796,,,1.0409,0.7083,10.0211,-0.1333,0.0964,-0.1611
1775504822.385061,,,1.1438,0.4726,9.9470,-0.0502,0.0428,-0.1289
1775504822.386831,,,1.1701,0.3757,9.8919,0.0079,0.0182,-0.1191
1775504822.3870342,,,1.2215,0.3840,9.8943,0.0985,-0.0128,-0.1126
1775504822.388832,,,1.4118,0.4032,9.7591,0.1234,-0.0127,-0.1188
1775504822.389149,,,1.3675,0.5551,9.8417,0.1436,-0.0063,-0.1284
1775504822.389408,,,1.2969,0.4343,9.8189,0.1947,0.0044,-0.1362
1775504822.389639,,,0.9248,-2.1129,9.7974,0.6341,0.0348,-0.0545
1775504822.534994,,,2.5615,0.4929,10.0104,0.9844,0.0426,-0.1683
1775504822.5937438,,,0.7932,-0.3386,10.2544,1.3845,0.0327,-0.2175
1775504822.595331,,,0.9918,0.1340,10.2532,1.6261,0.0111,-0.1773
1775504822.595653,,,1.4142,0.3948,9.9314,1.8966,-0.0111,-0.1408
1775504822.595691,,,1.7910,0.2967,9.4050,2.5490,0.0588,-0.0884
1775504822.597347,,,1.7922,0.3039,9.1454,3.1293,0.2204,-0.1264
1775504822.5976808,,,1.4237,-2.0052,7.2897,4.8829,1.1121,-0.4355
1775504822.597758,,,5.4317,8.9695,27.3440,5.0036,2.5843,-1.2915
1775504822.5986428,,,5.4760,2.0160,23.1649,4.8142,2.1884,-1.1009
1775504822.598788,,,4.3609,-13.6498,-0.1424,4.5235,3.3117,-0.8679
1775504822.598902,,,5.9773,8.9145,39.1992,4.0879,3.3165,-0.4157
1775504822.653873,,,3.5880,0.6341,38.6823,1.4180,2.4419,-0.0706
1775504822.65451,,,1.2897,-9.2411,16.5440,-2.2599,0.1684,0.1856
1775504822.774822,,,2.4048,-9.6634,10.1874,-2.5792,-0.6206,0.1122
1775504822.776664,,,4.6397,-4.4495,11.6770,-2.7878,-0.9502,0.0199
1775504822.7770529,,,5.1170,-2.0865,13.3292,-3.2952,-0.7326,0.1121
1775504822.777094,,,4.6708,-0.5013,13.7013,-4.7049,-0.2876,0.4733
1775504822.777164,,,2.7924,0.4032,10.5105,-4.9958,-0.2511,0.6274
1775504822.777466,,,1.9705,0.3864,8.9492,-5.0036,-0.3560,0.7144
1775504822.779393,,,1.6415,2.0160,10.3382,-5.0036,-0.8398,0.7475
1775504822.779588,,,1.8700,3.5438,12.7501,-5.0036,-1.1015,0.7830
1775504822.923669,,,2.0064,5.5274,14.6237,-5.0036,-1.4529,0.9725
1775504822.924612,,,1.2000,4.8215,11.1147,-5.0036,-1.7032,1.0001
1775504822.9247942,,,0.9787,4.3143,9.3356,-5.0036,-1.8273,0.9875
1775504823.013602,,,0.5779,5.2929,11.3348,-5.0036,-2.0652,0.9013
1775504823.014852,,,-0.0048,6.4953,14.3079,-5.0036,-2.2338,0.8661
1775504823.0175612,,,-0.2046,8.2158,17.9354,-4.9672,-2.5443,0.7170
1775504823.017854,,,-0.0598,11.1948,21.5617,-4.9976,-2.4749,0.5979
1775504823.0178921,,,-1.0564,12.0239,21.7950,-5.0036,-2.2607,0.4155
1775504823.018047,,,-3.3129,15.4349,23.9701,-5.0036,-2.2258,-0.0345
1775504823.018233,,,-7.3041,25.5697,-0.9428,-2.9519,-1.1095,-0.8706
1775504823.044632,,,-7.8461,27.0114,-2.5687,-1.8813,-1.4030,-1.1576
1775504823.04494,,,-0.7083,26.3988,-0.4714,0.3096,-1.5983,-0.9675
1775504823.0449688,,,3.4301,24.4929,2.2457,1.1362,-0.8977,-0.4461
1775504823.104628,,,17.3611,18.7872,-2.0830,3.6131,3.6718,0.9302
1775504823.106636,,,9.2303,-4.3836,16.2688,3.9199,4.3213,0.8890
1775504823.1068301,,,-13.6810,0.0455,12.2883,4.3454,2.3731,1.5945
1775504823.1362638,,,-19.2371,0.8028,18.7753,4.2631,1.1092,0.7123
1775504823.136483,,,-16.1025,-0.4558,19.1162,3.8520,1.4290,-0.4647
1775504823.136502,,,-3.7878,2.6548,16.0247,3.5406,0.1549,-0.8146
1775504823.1366332,,,7.3077,5.4018,15.1549,3.6652,0.2149,-0.4817
1775504823.194429,,,0.9523,5.1206,16.8706,3.4700,0.4565,-0.3496
1775504823.223906,,,10.3190,16.1575,33.8321,2.3963,1.1981,-0.3916
1775504823.226291,,,-1.8796,4.7665,9.2578,0.5093,0.9004,-0.2072
1775504823.284307,,,3.7771,2.7278,10.9160,0.2028,0.3279,-0.1652
1775504823.28554,,,-1.4058,1.2921,11.8911,0.1536,0.2813,-0.1402
1775504823.285707,,,1.6415,0.8112,10.8490,0.1028,0.0840,-0.0825
1775504823.285717,,,0.6317,0.9954,10.8167,0.0857,0.0136,-0.0660
1775504823.285726,,,0.9583,0.5551,10.3920,0.0806,-0.0509,-0.0376
1775504823.433654,,,1.0875,0.5539,10.2413,0.1185,-0.1171,-0.0107
1775504823.435435,,,1.5182,0.5982,9.9517,0.1313,-0.1303,0.0017
1775504823.435643,,,1.6319,0.5001,9.7986,0.0933,-0.1038,-0.0087
1775504823.437554,,,1.5553,0.4905,9.7878,0.0785,-0.0880,-0.0185
1775504823.437684,,,1.4608,0.4606,9.7890,0.0626,-0.0689,-0.0334
1775504823.437786,,,1.5541,0.4319,9.7196,0.0257,-0.0559,-0.0347
1775504823.439074,,,1.6295,0.5599,9.8489,0.0047,-0.0385,-0.0389
1775504823.439189,,,1.3089,0.4798,9.8524,-0.0255,-0.0192,-0.0579
1775504823.465287,,,1.2706,0.4175,9.7926,-0.0223,-0.0199,-0.0609
1775504823.465655,,,1.1940,0.3553,9.7866,-0.0043,-0.0302,-0.0706
1775504823.465699,,,1.3531,0.3470,9.8369,0.0081,-0.0295,-0.0684
1775504823.465953,,,1.3376,0.3721,9.8154,0.0232,-0.0226,-0.0722
1775504823.46711,,,1.2371,0.2644,9.8931,0.2593,0.1782,-0.2538
1775504823.4673018,,,0.9703,0.3805,10.1408,0.3050,0.1674,-0.2747
1775504823.5536268,,,0.9176,0.8530,10.4770,0.3829,0.0990,-0.2760
1775504823.554569,,,1.4907,0.0251,10.0642,0.4675,0.1155,-0.2726
1775504823.613628,,,1.2191,0.3446,10.1168,0.5803,0.1353,-0.3089
1775504823.6149728,,,0.1053,0.6413,10.6983,1.0330,0.1284,-0.2228
1775504823.6151612,,,0.8423,-0.1591,10.2568,1.1878,0.0509,-0.1747
1775504823.6734998,,,0.4582,0.1196,10.4040,1.6606,-0.0487,-0.0812
1775504823.675293,,,1.2682,0.1196,10.0750,1.9381,-0.0782,-0.0458
1775504823.6755881,,,1.7480,-0.0227,9.7974,2.2739,-0.0603,-0.0383
1775504823.675617,,,1.5338,-0.5683,9.0592,3.2991,0.2077,-0.0750
1775504823.680541,,,1.2227,-1.4728,8.2684,4.1896,0.4957,-0.1923
1775504823.680671,,,1.4082,-2.0435,7.4429,5.0036,1.3975,-0.6823
1775504823.6806881,,,-0.0682,0.6915,8.8774,5.0036,1.7955,-0.9626
1775504823.680806,,,0.3410,4.9196,12.9476,5.0036,1.7848,-1.1962
1775504823.6808782,,,3.7603,5.5286,16.3908,5.0036,1.4184,-0.9633
1775504823.6809542,,,1.2694,6.0598,21.2973,5.0036,1.5062,-0.6272
1775504823.794613,,,1.4584,9.2901,25.2514,5.0036,1.2640,-1.0246
1775504823.796381,,,2.3414,0.9535,24.0909,4.8894,0.6353,-0.7074
1775504823.825353,,,5.6483,16.0666,38.5424,4.7067,0.8479,-1.3166
1775504823.825645,,,7.4429,8.3952,39.1992,2.8388,0.6733,-1.0916
1775504823.825687,,,6.8303,-3.8680,33.8596,-2.2736,-0.0307,-0.5956
1775504823.8259032,,,1.8544,-12.3182,8.8881,-2.6203,-0.3357,-0.6303
1775504823.8264372,,,2.3976,-10.4423,7.7228,-2.3752,-0.6629,-0.7639
1775504823.8266308,36,14.9,4.8311,-4.0128,13.8329,-2.7371,-0.9824,-0.7068
1775504823.82953,,,5.5633,-2.1165,14.3964,-3.4801,-0.9082,-0.4647
1775504823.856888,,,3.2578,-1.0612,11.5286,-4.8658,-0.5298,0.0944
1775504823.857134,,,1.5864,-0.5958,10.4865,-5.0034,-0.5119,0.2665
1775504823.88514,,,0.2333,0.0802,10.4566,-5.0036,-1.0198,0.3375
1775504823.8854342,,,-0.2835,2.0794,12.0742,-5.0036,-1.3825,0.3178
1775504823.885638,,,0.0802,2.9838,12.8351,-5.0036,-1.6612,0.3206
1775504823.9132469,,,-0.0694,4.0774,12.9392,-5.0036,-1.8323,0.3714
1775504823.943428,,,-0.6855,3.9434,12.0323,-5.0036,-1.8589,0.3793
1775504823.944982,,,-1.3208,3.8788,11.2750,-5.0036,-2.0908,0.3471
1775504823.945278,,,-1.7707,4.2688,12.3625,-5.0036,-2.2289,0.3111
1775504823.9453099,,,-1.6487,5.1410,14.4479,-5.0036,-2.3219,0.2181
1775504823.946678,,,-0.7454,8.1846,21.3966,-5.0036,-2.2772,0.1721
1775504824.034059,,,-0.4534,10.2891,24.7023,-5.0036,-2.1147,0.1240
1775504824.035272,,,-2.0841,13.0600,25.7085,-5.0036,-1.9403,0.0490
1775504824.09351,,,-2.9037,13.5960,23.1805,-5.0036,-2.1635,0.0528
1775504824.094744,,,-1.9358,14.2504,19.9837,-5.0036,-2.4897,0.0852
1775504824.1233668,,,1.1258,16.5033,15.1513,-5.0036,-2.2953,0.2175
1775504824.124802,,,1.5709,17.7188,13.9645,-5.0036,-1.9377,0.4786
1775504824.1278331,,,-1.8616,21.8213,10.1803,-4.5241,-1.5999,1.2527
1775504824.1281002,,,-3.8177,25.6044,6.1854,-3.9845,-1.5333,1.3025
1775504824.128143,,,-13.2467,32.7182,-0.9440,-2.3515,-1.8141,0.3572
1775504824.1283991,,,-11.1398,33.5139,-2.8642,-1.2761,-2.4844,-0.1048
1775504824.128566,,,1.2718,25.7898,-2.3952,0.8906,-1.3647,-0.0744
1775504824.128762,,,2.1416,5.8301,0.0598,2.2002,1.8604,0.5939
1775504824.183396,,,3.2375,-4.2281,6.2512,3.5042,2.7156,0.1364
1775504824.18476,,,-0.2309,-0.6150,7.0014,4.7591,3.1608,-0.0276
1775504824.213919,,,-7.2060,6.6652,16.4794,5.0036,2.1021,0.3738
1775504824.215689,,,-9.6191,2.8558,22.7007,4.4393,0.9933,0.2827
1775504824.215938,,,-13.9621,0.4534,17.9677,3.8909,1.2410,-0.5625
1775504824.216074,,,-0.6497,3.7878,14.7290,3.7561,0.0663,-0.6492
1775504824.274247,,,5.2702,5.7153,16.0283,3.5233,0.2343,-0.4499
1775504824.336705,,,0.5168,4.1575,14.8845,3.1878,0.3326,-0.3186
1775504824.3370612,,,-0.4953,12.8471,18.4331,1.0909,1.2894,-0.3033
1775504824.3371022,,,-1.2706,-1.2323,12.9200,0.0362,0.5631,-0.1594
1775504824.337327,,,4.1240,3.5545,11.1721,0.0255,0.4530,-0.1733
1775504824.365269,,,0.6891,0.5779,10.9328,-0.1436,0.2153,-0.1089
1775504824.365613,,,1.6152,1.2287,10.7282,-0.1408,0.1272,-0.0774
1775504824.36564,,,0.8231,0.4020,10.3454,-0.1251,-0.0150,-0.0284
1775504824.36566,,,1.0146,0.2381,10.1204,-0.0208,-0.0822,-0.0073
1775504824.366482,,,1.0792,0.2776,10.0534,0.0264,-0.1022,-0.0009
1775504824.3666408,,,1.2215,0.3302,9.9553,0.0689,-0.1100,0.0125
1775504824.483555,,,1.5182,0.3159,9.7388,0.0628,-0.1064,0.0128
1775504824.484621,,,1.6367,0.2094,9.6443,0.0611,-0.0980,0.0037
1775504824.513358,,,1.4524,0.3458,9.7208,0.0617,-0.0745,-0.0232
1775504824.514498,,,1.4010,0.4032,9.8058,0.0505,-0.0649,-0.0310
1775504824.5434308,,,1.2802,0.3852,9.8082,0.0166,-0.0571,-0.0392
1775504824.5452611,,,1.1809,0.3529,9.8429,0.0060,-0.0606,-0.0421
1775504824.545461,,,1.2945,0.3111,9.8285,0.0078,-0.0728,-0.0350
1775504824.54671,,,1.4608,0.2967,9.7555,0.0191,-0.0670,-0.0441
1775504824.546866,,,1.4357,0.2357,9.6957,0.0371,-0.0376,-0.0870
1775504824.5470562,,,1.5051,0.1902,9.6371,0.0499,-0.0014,-0.1080
1775504824.5472288,,,1.4333,0.3326,9.7986,0.0817,0.0351,-0.1397
1775504824.603363,,,1.3663,0.1041,9.7460,0.1194,0.0663,-0.1662
1775504824.604511,,,1.3436,0.1531,9.8237,0.1536,0.0933,-0.1833
1775504824.635374,,,1.2000,0.3864,9.9494,0.2137,0.1006,-0.2159
1775504824.635746,,,1.0193,0.6102,10.2173,0.2601,0.0838,-0.2224
1775504824.635786,,,1.0002,0.3242,10.1312,0.2923,0.0515,-0.2195
1775504824.6360269,,,1.8473,0.0921,9.9422,0.4429,0.0854,-0.2317
1775504824.6364748,,,1.2287,0.1388,10.0582,0.5391,0.1228,-0.2776
1775504824.694725,,,0.2608,0.4379,10.6696,1.0259,0.1278,-0.2743
1775504824.698539,,,0.9823,-0.4235,10.1671,1.2144,0.0706,-0.2483
1775504824.7233438,,,0.7430,-0.1711,10.3454,1.7428,-0.0038,-0.1578
1775504824.724603,,,1.2024,-0.4977,10.1527,2.0658,-0.0113,-0.0996
1775504824.7249012,,,1.5852,-0.7370,9.7854,2.5166,0.0725,-0.0455
1775504824.724938,,,1.8700,-1.6008,8.3378,4.0797,0.5125,-0.1434
1775504824.783301,,,1.9035,-4.3525,7.4046,4.9120,0.9375,-0.4490
1775504824.784816,,,0.6497,0.0957,9.8082,5.0036,1.9568,-1.0217
1775504824.785019,,,1.8676,4.3059,14.6130,5.0036,2.1429,-1.2816
1775504824.813237,,,4.2317,5.3264,20.1488,5.0036,1.9439,-1.4801
1775504824.814429,,,1.9932,5.8313,19.8939,5.0036,1.9436,-1.4972
1775504824.843196,,,0.3781,8.2385,22.4758,5.0036,1.7969,-1.6556
1775504824.8443809,,,4.3848,8.6668,30.2500,5.0036,1.7700,-1.4884
1775504824.873632,,,5.0082,-3.4181,21.0568,4.7066,1.1956,-1.3859
1775504824.90324,,,6.6604,12.1723,39.1992,4.5552,2.3101,-1.4455
1775504824.90535,37,20.5,4.9675,3.0018,39.1992,1.9229,1.3885,-1.0006
1775504824.90566,,,4.9077,-7.5039,15.6455,-2.3109,-0.5444,-0.4942
