time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363649.550797,,,,,-1.1091,3.6491,9.1202,0.0402,-0.0594,-0.0124
1776363649.550841,,,,,-1.0780,3.6120,9.0879,0.0392,-0.0574,-0.0124
1776363649.55137,,,,,-1.0696,3.6012,9.1119,0.0397,-0.0548,-0.0130
1776363649.580246,,,,,-1.0732,3.5785,9.0999,0.0415,-0.0533,-0.0133
1776363649.5806148,,,,,-1.1222,3.6024,9.1011,0.0421,-0.0544,-0.0121
1776363649.580647,,,,,-1.0983,3.6562,9.1083,0.0412,-0.0553,-0.0122
1776363649.5822332,,,,,-1.0720,3.6239,9.1071,0.0402,-0.0527,-0.0130
1776363649.6107059,,,,,-1.0732,3.6455,9.1166,0.0386,-0.0513,-0.0136
1776363649.610973,,,,,-1.0528,3.6526,9.1035,0.0354,-0.0481,-0.0145
1776363649.6120698,,,,,-1.1043,3.6347,9.0712,0.0330,-0.0454,-0.0148
1776363649.612213,,,,,-1.0600,3.4995,9.0903,0.0368,-0.0423,-0.0140
1776363649.612223,,,,,-1.0481,3.5426,9.1119,0.0447,-0.0394,-0.0148
1776363649.672292,,,,,-1.1007,3.5964,9.1190,0.0525,-0.0403,-0.0145
1776363649.672653,,,,,-1.1521,3.6562,9.1095,0.0562,-0.0440,-0.0131
1776363649.672866,,,,,-1.1186,3.6598,9.1011,0.0560,-0.0470,-0.0128
1776363649.698467,,,,,-1.1091,3.6873,9.0987,0.0548,-0.0493,-0.0131
1776363649.700186,,,,,-1.1174,3.6933,9.0987,0.0522,-0.0498,-0.0133
1776363649.700334,,,,,-1.1306,3.7065,9.0867,0.0444,-0.0512,-0.0130
1776363649.7004008,,,,,-1.0851,3.6718,9.0843,0.0417,-0.0478,-0.0144
1776363649.702281,,,,,-1.1031,3.6359,9.0796,0.0414,-0.0457,-0.0144
1776363649.702416,,,,,-1.1186,3.6084,9.0724,0.0454,-0.0451,-0.0145
1776363649.7606158,,,,,-1.1222,3.6156,9.0987,0.0475,-0.0470,-0.0136
1776363649.761024,,,,,-1.1402,3.6610,9.0963,0.0492,-0.0496,-0.0130
1776363649.761139,,,,,-1.1366,3.6826,9.0987,0.0495,-0.0513,-0.0128
