time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775504292.7633011,,,1.0158,0.6233,9.9111,-0.0221,-0.1147,-0.0003
1775504292.7635021,,,1.1593,0.2489,9.7137,-0.0232,-0.1141,0.0032
1775504292.763631,,,1.0660,-0.1400,9.4780,0.0174,-0.1095,-0.0140
1775504292.763835,,,1.4931,0.1053,9.6479,0.0258,-0.0334,-0.0559
1775504292.766259,,,1.3902,0.3757,9.7651,0.0293,0.0151,-0.0831
1775504292.819255,,,1.4596,0.1723,9.5641,0.0263,0.0250,-0.0846
1775504292.8203819,,,1.6104,0.0754,9.3691,0.0425,0.0548,-0.1028
1775504292.848726,,,1.4895,-0.4164,9.5306,0.1497,0.1266,-0.1741
1775504292.850614,,,1.2802,-0.0754,9.7723,0.2356,0.1518,-0.2155
1775504292.850938,,,0.9823,0.0754,10.1157,0.4152,0.1521,-0.2714
1775504292.850971,,,1.0002,0.7095,10.6780,0.4630,0.1213,-0.2770
1775504292.909919,,,2.0339,-0.7334,9.6443,0.5041,0.1153,-0.2650
1775504292.911309,,,0.2991,-1.9011,9.9936,0.8267,0.1903,-0.3024
1775504292.911575,,,0.8542,0.3589,10.6696,1.2452,0.1739,-0.3335
1775504292.911623,,,1.2323,-0.6497,10.3561,1.8366,0.1312,-0.2764
1775504292.911865,,,1.3280,-0.7525,10.2018,2.2208,0.1662,-0.2453
1775504293.001421,,,1.8401,-1.2012,9.9446,3.4182,0.5075,-0.2402
1775504293.001766,,,2.3689,-2.2911,8.5579,4.3892,0.9126,-0.3483
1775504293.0040178,,,2.2146,-4.1707,7.5111,4.9804,1.5185,-0.5550
1775504293.0041652,,,1.1617,2.7015,12.3039,5.0036,2.7280,-1.3073
1775504293.004287,,,5.2881,6.0634,20.8929,5.0036,2.8463,-1.5634
1775504293.004533,,,1.9645,7.0588,19.8185,5.0036,2.4170,-1.9551
1775504293.030159,,,4.1085,9.1920,25.1210,5.0036,2.2142,-2.3378
1775504293.119414,,,3.5509,6.4235,26.3844,5.0036,2.2071,-2.5552
1775504293.12083,,,6.8279,0.7825,21.8883,4.9570,1.6858,-2.4516
1775504293.178895,49,10.4,7.1880,16.8634,36.2249,4.8055,3.7409,-2.2568
1775504293.180713,,,5.5178,-0.7478,36.8698,-0.3541,0.2457,-0.7720
1775504293.18104,,,7.0816,-8.9623,17.0536,-2.7704,-1.5965,-0.1410
1775504293.181258,,,8.0961,-11.8552,0.8973,-2.7400,-1.8063,0.7863
1775504293.182185,,,4.8837,-7.7037,4.7988,-2.3570,-1.2013,1.1364
1775504293.1850848,,,2.0566,-4.9244,9.8213,-2.8448,-0.7882,1.6761
1775504293.185341,,,-2.6189,-2.0722,13.5278,-3.5293,-0.9806,1.7625
1775504293.1854742,,,-3.8357,-2.1476,11.9773,-4.1698,-1.2123,1.6875
1775504293.185699,,,-5.0979,-1.5242,10.1958,-4.8764,-1.4361,1.1959
1775504293.185931,,,-4.8431,-0.3733,10.8945,-4.9946,-1.4807,0.9000
1775504293.239271,,,-4.4495,1.6475,12.3123,-5.0036,-1.5525,0.4497
1775504293.240353,,,-4.1109,2.3533,12.5659,-5.0036,-1.6532,0.3370
1775504293.2703528,,,-3.8500,2.8391,12.5049,-5.0036,-1.9006,0.3158
1775504293.27073,,,-3.5701,3.1310,12.0156,-5.0036,-1.9719,0.3593
1775504293.2707698,,,-3.1274,3.5007,12.4498,-5.0036,-1.9934,0.4105
1775504293.270923,,,-2.3294,5.0572,14.7709,-5.0036,-1.9542,0.5512
1775504293.2722251,,,-1.3747,7.0899,17.6195,-5.0036,-1.9033,0.6854
1775504293.329598,,,-1.2000,11.5789,21.5210,-5.0036,-1.5809,1.0363
1775504293.331012,,,-2.0088,12.6066,19.8760,-5.0036,-1.4846,1.2010
1775504293.3585558,,,-1.7599,14.1954,19.0672,-4.8103,-1.4123,1.3909
1775504293.388693,,,1.4835,19.8114,21.3212,-4.6870,-1.3001,1.5267
1775504293.390246,,,1.4632,23.2690,20.8570,-4.8066,-1.1652,1.7304
1775504293.39046,,,-0.7585,21.9828,8.8068,-4.8976,-0.9890,1.9261
1775504293.391974,,,-0.4618,22.5152,5.7918,-4.5482,-0.8508,1.8163
1775504293.392134,,,-1.2036,23.2570,3.7280,-3.5638,-0.3998,0.9982
1775504293.392336,,,-6.6820,23.7523,-0.3314,-2.9916,-0.5773,0.3334
1775504293.5100212,,,-7.2275,23.2822,-2.4826,-2.2724,-1.1429,-0.3038
1775504293.511092,,,-1.0026,21.8608,-3.5976,-0.4882,-1.6999,-0.9702
1775504293.539653,,,1.9693,21.2698,-1.0612,0.3477,-1.1332,-0.9129
1775504293.54097,,,1.6259,17.1015,2.1165,2.8280,0.7485,0.0327
1775504293.541208,,,-1.9908,-7.8508,-1.2431,4.7089,0.7662,0.1810
1775504293.571848,,,2.7206,-4.7007,9.3523,5.0022,0.4560,0.0173
1775504293.602908,,,-3.6885,10.6014,21.6969,5.0036,1.2889,-0.6596
1775504293.603418,,,-4.7019,6.6748,17.1757,4.9960,0.9278,-0.4643
1775504293.6034648,,,-0.8387,27.4241,32.0100,2.7981,1.6806,-0.9019
1775504293.603555,,,-2.8008,-0.0108,8.7637,-0.1428,0.3286,-0.2039
1775504293.6037939,,,-0.0012,5.5908,14.1248,0.2034,0.1410,-0.2013
1775504293.6039932,,,-1.0337,-0.2130,9.7555,0.1283,-0.1066,-0.0287
1775504293.6042602,,,2.9192,1.6510,10.4483,0.0657,-0.0632,-0.0536
1775504293.604357,,,0.9176,1.9753,10.5392,-0.0006,-0.0487,-0.0412
1775504293.689895,,,1.1007,0.9930,10.0020,0.0035,-0.0783,-0.0156
1775504293.690938,,,1.2096,0.5731,10.1850,0.0101,-0.0919,-0.0038
1775504293.7194262,,,1.4022,0.5791,10.0199,0.0179,-0.1058,-0.0015
1775504293.721803,,,0.7238,0.6233,10.1384,0.0389,-0.1223,-0.0047
1775504293.722005,,,0.8554,0.4116,10.2353,0.1463,-0.2173,0.0250
1775504293.778831,,,1.0301,0.2046,9.9589,0.2020,-0.2544,0.0669
1775504293.780119,,,1.3615,0.2991,9.9577,0.2451,-0.2665,0.0835
1775504293.782003,,,1.0696,0.7884,9.9362,0.2749,-0.2816,0.0985
1775504293.782227,,,1.4094,0.3577,9.7878,0.2799,-0.2767,0.0849
1775504293.839969,,,1.7480,0.6784,9.5952,0.2941,-0.2494,0.0677
1775504293.8417122,,,1.6271,0.8554,9.6993,0.2691,-0.2172,0.0458
1775504293.842006,,,1.6008,0.5671,9.6598,0.1814,-0.1735,0.0078
1775504293.842047,,,1.5482,0.7430,9.6730,0.1503,-0.1637,-0.0075
1775504293.8437371,,,1.6175,0.4965,9.6084,0.1266,-0.1529,-0.0095
1775504293.844029,,,1.4632,0.8973,9.7531,0.0953,-0.1159,-0.0480
1775504293.84407,,,1.3639,0.5683,9.6742,0.0635,-0.1000,-0.0530
1775504293.8461351,,,1.5745,0.8734,9.6167,0.0232,-0.0391,-0.0675
1775504293.928944,,,1.6558,0.6580,9.7567,0.0023,-0.0119,-0.0790
1775504293.930082,,,1.6845,0.9141,9.6538,-0.0727,0.0935,-0.1235
1775504293.989975,,,1.6331,0.3170,9.7137,-0.1066,0.1410,-0.1319
1775504293.991749,,,1.7168,0.8578,9.8010,-0.1323,0.2413,-0.1713
1775504293.9920142,,,1.4022,0.3769,9.8046,-0.1323,0.2709,-0.1834
1775504293.9967182,,,1.2443,0.4152,9.8201,-0.0970,0.2755,-0.2066
1775504293.996803,,,0.9320,0.3278,10.1683,0.0221,0.2447,-0.2068
1775504293.996931,,,1.2514,0.2692,10.0666,0.0744,0.2201,-0.2057
1775504293.996949,,,1.4417,0.3769,10.1324,0.2837,0.2201,-0.2280
1775504293.997084,,,0.7226,-0.7430,9.7507,0.4126,0.2185,-0.2514
1775504293.9971368,,,0.7466,-0.0024,10.2329,0.9061,0.1869,-0.2182
1775504294.080086,,,0.7920,-0.7382,10.1779,1.1136,0.1704,-0.2083
1775504294.081131,,,0.6377,0.2788,10.3370,1.6341,0.1240,-0.1495
1775504294.1097732,,,1.2227,-0.4463,9.9697,1.9071,0.1190,-0.0983
1775504294.1110551,,,1.6343,-0.0718,9.6502,2.2556,0.1996,-0.0632
1775504294.111254,,,2.0351,-1.2036,9.0891,3.4445,0.6344,-0.1666
1775504294.140151,,,2.6441,-2.4730,8.4179,4.4430,1.0605,-0.3173
1775504294.140476,,,2.1978,-3.2782,7.1677,5.0036,2.3001,-0.9015
1775504294.140657,,,0.4319,2.6859,11.6818,5.0036,2.5154,-1.1541
1775504294.1701162,50,9.2,3.4744,5.4963,17.6100,5.0036,2.6034,-1.3355
1775504294.1705542,,,0.4606,5.5669,17.6578,5.0036,2.4059,-1.5024
1775504294.170586,,,3.2770,8.5077,22.9448,5.0036,2.2181,-1.7849
1775504294.171977,,,1.8365,7.3783,25.2646,5.0036,2.3472,-1.9309
1775504294.172179,,,4.5894,6.4367,27.3176,5.0031,1.9021,-1.7373
1775504294.228996,,,6.4822,-6.0036,15.9625,4.1776,1.8086,-1.6800
1775504294.258827,,,6.3111,16.7366,39.1992,4.3794,2.5007,-1.2587
1775504294.2605681,,,6.7478,5.3563,39.1454,-1.6808,-0.2709,-0.0035
1775504294.260864,,,4.2784,-9.6144,9.9613,-2.8439,-0.7468,0.3199
1775504294.260896,,,2.4215,-10.3382,3.4241,-2.7567,-0.8893,0.4201
1775504294.262096,,,-0.2991,-5.8050,7.8353,-2.2432,-1.1209,0.3416
1775504294.34882,,,0.4714,-2.0925,11.7428,-3.0061,-1.5214,0.4275
1775504294.350179,,,0.5085,-1.3519,10.4794,-4.1192,-1.2226,0.6293
1775504294.353175,,,-1.6833,-1.1234,9.7759,-4.4804,-1.0733,0.6781
1775504294.353319,,,-2.5854,-0.5874,9.6455,-4.7134,-1.2628,0.6776
1775504294.353337,,,-2.9157,1.3065,11.3755,-4.9888,-1.4769,0.6822
1775504294.353456,,,-2.8008,2.1559,12.1735,-5.0036,-1.6405,0.7043
1775504294.353556,,,-3.1406,3.6921,13.9980,-5.0036,-1.7185,0.7433
1775504294.4390311,,,-3.7101,4.0295,13.9848,-5.0036,-1.7213,0.7312
1775504294.440223,,,-4.5858,4.2245,13.2802,-5.0036,-1.9418,0.5241
1775504294.468609,,,-5.3432,5.1553,11.9246,-5.0036,-2.1506,0.3274
1775504294.470741,,,-4.5141,6.1842,12.8339,-5.0036,-2.3321,0.1187
1775504294.4708211,,,0.2859,9.2937,16.7091,-5.0036,-2.1499,-0.1029
1775504294.470834,,,1.5027,12.0144,19.3148,-4.9993,-1.6970,-0.0597
1775504294.4722612,,,-1.6008,17.1517,20.3091,-5.0036,-1.3738,0.2634
1775504294.4722729,,,-0.9368,18.1507,19.6235,-5.0036,-1.6390,0.4939
1775504294.472357,,,0.3649,19.8532,20.5125,-5.0036,-1.6774,1.0560
1775504294.529705,,,-2.9312,20.2158,12.6903,-5.0036,-1.5366,1.2886
1775504294.530886,,,-3.7376,19.3866,6.4702,-4.9811,-1.4030,1.3263
1775504294.5592651,,,0.0742,24.9679,3.8429,-3.9466,-0.6732,1.0858
1775504294.56109,,,-1.4201,25.5434,0.9045,-3.3636,-0.1500,0.9519
1775504294.561408,,,-4.5823,25.6487,-1.6223,-1.8694,-0.4766,0.5214
1775504294.561454,,,-5.4903,24.6987,-2.1452,-1.0580,-1.1078,0.3111
1775504294.561684,,,-3.3511,23.1745,-1.5984,-0.2489,-1.4253,0.2928
1775504294.6198468,,,-1.4788,19.0157,2.1452,1.0663,-0.5869,0.4097
1775504294.6799529,,,-2.6812,4.9484,-6.8913,1.6825,0.1022,0.4892
1775504294.6827369,,,-2.2385,-10.3298,7.0780,4.8637,0.2877,0.1071
1775504294.682942,,,1.1856,1.1593,11.2618,5.0036,0.6003,-0.4029
1775504294.71173,,,0.8638,8.6764,17.8110,5.0036,1.1188,-0.7588
1775504294.712029,,,-0.6963,3.2495,8.4790,5.0036,0.6668,-0.4765
1775504294.712069,,,2.3581,15.4839,-1.2622,0.2013,0.6495,-0.6374
1775504294.741937,,,1.2849,6.3601,13.9346,0.1352,0.0538,-0.1559
1775504294.742113,,,-2.7194,3.0173,12.1531,0.2637,-0.0625,-0.0502
1775504294.74226,,,2.3725,-1.1127,9.5103,0.1390,-0.1657,0.0441
1775504294.7424939,,,1.0229,0.9416,10.2353,0.0535,-0.1555,0.0283
1775504294.742655,,,1.0684,1.5757,10.1348,0.0354,-0.1636,0.0310
1775504294.829,,,1.8018,0.5563,9.9745,0.0246,-0.1662,0.0356
1775504294.8302279,,,1.4321,-0.1137,9.8991,0.0264,-0.1597,0.0255
1775504294.8304708,,,0.8913,1.2873,10.4291,0.0973,-0.2086,0.0535
1775504294.832205,,,0.9547,0.7322,10.1408,0.1355,-0.2427,0.0754
1775504294.83256,,,0.7932,0.1914,10.1779,0.2738,-0.2983,0.1294
1775504294.832599,,,1.3041,0.1914,9.8955,0.3210,-0.3074,0.1261
1775504294.832638,,,1.3974,0.3601,9.8261,0.3354,-0.3038,0.1266
1775504294.888981,,,1.7097,0.5695,9.5174,0.2995,-0.2986,0.0993
1775504294.890089,,,1.7946,0.5324,9.6790,0.2845,-0.2885,0.0686
1775504294.918724,,,1.7803,0.8339,9.4122,0.2188,-0.2527,0.0412
1775504294.920266,,,1.8449,0.8542,9.6167,0.1758,-0.2042,0.0127
1775504294.920461,,,1.7157,0.6365,9.5019,0.1248,-0.1472,-0.0144
1775504294.948832,,,1.6606,0.9021,9.7376,0.0774,-0.1431,-0.0171
1775504294.950037,,,1.7755,0.8387,9.6873,0.0415,-0.1284,-0.0041
1775504294.9787362,,,1.6558,1.0445,9.5916,-0.0145,-0.0498,-0.0505
1775504294.98031,,,1.5577,0.6221,9.6215,-0.0564,-0.0174,-0.0576
1775504294.980603,,,1.6140,0.5707,9.7304,-0.0800,0.0104,-0.0747
1775504294.980632,,,1.6726,0.6126,9.5545,-0.0987,0.0229,-0.0742
1775504295.070632,,,1.8245,0.5503,9.5115,-0.1147,0.0516,-0.1013
1775504295.070962,,,1.5458,0.1615,9.6837,-0.1454,0.1414,-0.1205
1775504295.100794,,,1.4297,0.6365,9.7998,-0.1384,0.1504,-0.1326
1775504295.101194,,,1.2658,0.2345,10.0187,-0.0696,0.1352,-0.1428
1775504295.101235,,,1.5912,0.2034,9.6610,-0.0195,0.1304,-0.1465
1775504295.106268,,,1.2132,-0.1065,9.7220,0.1127,0.1378,-0.1629
1775504295.128777,,,1.4931,0.0167,9.8764,0.2857,0.1975,-0.2034
1775504295.131128,,,1.2706,0.4187,10.1192,0.3705,0.2228,-0.2265
1775504295.1586418,,,1.1390,0.0610,9.8596,0.4456,0.2065,-0.2269
1775504295.1605701,,,1.3902,-1.1222,9.6514,0.7075,0.1862,-0.2407
1775504295.1609201,,,0.9511,-0.8064,10.1396,1.2793,0.1051,-0.2456
1775504295.160953,,,1.0361,-0.2764,10.3155,1.5792,0.0576,-0.2181
1775504295.163213,,,1.1222,-0.1759,10.0283,2.2695,0.0072,-0.1214
1775504295.219927,,,1.7587,0.0251,9.2973,2.7115,0.0573,-0.0502
1775504295.220978,,,2.0865,-0.5898,8.8666,3.4528,0.2460,-0.1321
1775504295.2800581,,,2.5591,-4.0857,6.4989,4.9931,1.1794,-0.5205
1775504295.281728,,,2.8271,-1.5709,8.1188,5.0036,1.6609,-0.8829
1775504295.2820249,,,0.3206,2.1320,11.7499,5.0036,2.3556,-1.3836
1775504295.28207,51,8.2,4.7928,10.4351,26.9073,5.0036,2.3477,-1.4968
1775504295.2823958,,,2.5412,5.9509,16.3059,5.0036,2.0359,-1.3838
1775504295.282584,,,2.0363,9.9757,24.5049,5.0036,1.8372,-1.8419
1775504295.282969,,,1.0828,8.3426,26.4670,5.0036,1.7853,-1.9102
1775504295.33935,,,6.4283,-6.2261,13.3400,4.2541,0.6967,-1.6469
1775504295.340323,,,4.8526,1.2395,12.7358,3.8805,1.4013,-1.7219
1775504295.399293,,,8.4431,13.4692,39.1992,1.9419,1.5661,-0.8044
1775504295.400533,,,4.8634,-4.1300,29.7571,-0.9329,0.6286,-0.3705
1775504295.489384,,,1.9992,-8.2337,14.7757,-2.4821,-0.0031,-0.1608
1775504295.491719,,,0.1795,-8.8857,3.4911,-2.7063,-0.5029,-0.4501
1775504295.4920409,,,0.2776,-6.7968,5.2044,-2.5513,-0.4429,-0.6875
1775504295.492116,,,0.4319,-4.6146,10.0044,-2.9384,-0.3361,-0.8803
1775504295.493242,,,0.7789,-1.6810,10.7438,-3.3961,-0.4184,-0.7900
1775504295.4934678,,,0.6413,-1.2024,10.5164,-3.8521,-0.5844,-0.3987
1775504295.493505,,,-0.1208,-0.3852,9.7591,-4.4899,-1.0440,-0.1906
1775504295.495105,,,-0.7143,0.4427,10.6995,-4.6942,-1.2634,-0.0082
1775504295.495289,,,-1.9848,2.6417,13.8173,-5.0036,-1.8251,0.3453
1775504295.521892,,,-3.1155,3.5916,14.1296,-5.0036,-1.9430,0.3835
1775504295.522202,,,-3.8225,3.7089,13.6331,-5.0036,-2.0400,0.3778
1775504295.52224,,,-4.0092,4.0965,13.3268,-5.0036,-2.2607,0.2960
1775504295.522442,,,-3.8417,4.3131,11.8624,-5.0036,-2.4306,0.2929
1775504295.579519,,,-6.2883,4.1360,12.1615,-5.0036,-2.6224,0.3031
1775504295.581132,,,-5.6495,5.7727,16.4853,-4.9657,-2.8509,0.2349
1775504295.611923,,,-0.3099,13.0217,26.8821,-4.7599,-2.5534,0.2560
1775504295.612233,,,-0.6006,15.7531,25.7169,-4.9686,-2.0702,0.4058
1775504295.612278,,,-1.1163,19.5769,20.3964,-5.0036,-1.5656,0.9317
1775504295.6125078,,,0.4905,22.8706,20.0327,-5.0036,-1.3923,1.2378
1775504295.670054,,,-0.2249,22.7366,15.1166,-5.0036,-1.0298,1.8480
1775504295.671921,,,-1.7934,22.4518,3.4253,-4.9011,-1.0087,2.0206
1775504295.6721668,,,-1.2610,26.6393,0.2189,-4.2012,-0.7784,1.9470
1775504295.672426,,,-9.5163,31.6606,-1.5888,-2.5633,-0.4403,0.9077
1775504295.67261,,,-9.6156,30.6963,-4.1252,-1.7984,-1.1840,0.3894
1775504295.7292988,,,-0.8841,25.3866,-2.7003,0.2330,-1.6675,-0.0377
1775504295.732002,,,1.9789,22.5332,1.1988,1.0009,-0.8752,0.0301
1775504295.818908,,,0.4917,13.5912,-0.2405,3.0618,0.5684,0.3942
1775504295.820707,,,-3.6407,-9.6502,7.7121,4.2031,0.2437,0.4348
1775504295.820961,,,2.5627,-4.8395,6.0227,4.8358,-0.3351,0.2975
1775504295.821198,,,-3.3559,9.5976,23.2235,4.9802,0.8813,-0.2967
1775504295.8221672,,,-6.8829,7.1821,20.3940,4.5346,0.6443,-0.3306
1775504295.825181,,,-0.9643,4.3394,22.5822,4.0681,0.3285,-0.8031
1775504295.8254411,,,4.7677,26.8295,26.7804,2.0275,-0.0130,-0.6141
1775504295.82548,,,9.3380,3.1932,9.4361,0.1628,0.2633,-0.0805
1775504295.825633,,,0.1603,4.6839,14.0195,0.3244,0.1304,-0.1174
1775504295.909102,,,1.5099,0.5850,10.8227,0.1538,-0.0127,-0.0353
1775504295.910663,,,1.9801,1.5494,10.5906,0.0212,0.0415,-0.0863
1775504295.910771,,,1.1880,1.1617,10.1803,-0.0279,-0.0157,-0.0483
1775504295.938742,,,1.6487,0.8686,9.7388,-0.0360,-0.0107,-0.0409
1775504295.940576,,,1.1641,-0.2465,10.0881,-0.0589,-0.0005,-0.0359
1775504295.940773,,,0.9404,0.2225,10.1671,-0.0318,-0.0032,-0.0319
1775504295.968798,,,1.2072,0.4630,10.1240,0.0678,-0.0389,-0.0144
1775504295.970709,,,1.1533,0.0742,9.8369,0.0907,-0.0507,-0.0125
1775504295.970992,,,1.1222,0.5300,9.9266,0.1069,-0.0725,-0.0127
1775504295.9986129,,,1.3735,0.2429,9.8608,0.0951,-0.0794,-0.0093
1775504296.030624,,,1.1868,0.6066,9.8943,0.0860,-0.0762,-0.0090
1775504296.030902,,,1.1809,0.3805,9.8704,0.0431,-0.0785,-0.0163
1775504296.030928,,,1.1306,0.3972,9.8871,0.0350,-0.0828,-0.0147
1775504296.0309498,,,1.1641,0.2154,9.7519,0.0063,-0.0754,-0.0134
1775504296.032737,,,1.2395,0.5157,9.8512,-0.0044,-0.0620,-0.0156
1775504296.1802838,,,1.2299,0.6114,9.9159,-0.0475,-0.0457,-0.0147
1775504296.1818292,,,1.2634,0.4331,9.8094,-0.0677,-0.0417,-0.0118
1775504296.1821382,,,1.1186,0.5025,9.7890,-0.0715,-0.0363,-0.0118
1775504296.182179,,,1.5003,-0.1651,9.4110,-0.0583,-0.0221,-0.0246
1775504296.182423,,,1.3807,0.6102,9.8082,-0.0283,0.0024,-0.0447
1775504296.18322,,,1.4584,0.2620,9.8261,-0.0382,0.0284,-0.0469
1775504296.1834528,,,1.2191,0.1675,9.7495,-0.0163,0.0741,-0.0702
1775504296.1835892,,,1.3603,0.1472,9.6921,0.0185,0.0870,-0.0901
1775504296.183774,,,1.1952,0.1854,9.8465,0.0586,0.0979,-0.1222
1775504296.210132,,,1.2383,0.0132,9.7352,0.1295,0.1051,-0.1623
1775504296.238977,,,1.2574,0.1974,9.7735,0.1767,0.1103,-0.1866
1775504296.240479,,,1.1581,-0.2895,9.9996,0.2996,0.1275,-0.2405
1775504296.240712,,,1.2096,0.8554,10.3573,0.3552,0.1206,-0.2640
1775504296.2408519,,,1.5039,-0.2656,9.7699,0.4862,0.1500,-0.2680
1775504296.3001459,,,1.0181,0.0634,10.1695,0.5851,0.1767,-0.2865
1775504296.328774,,,0.3900,-1.4094,10.1515,0.8108,0.1648,-0.2781
1775504296.3587022,,,0.6437,-0.1436,10.2796,1.5973,0.1400,-0.2375
1775504296.360512,,,0.9416,-0.1591,10.1372,1.8804,0.1483,-0.1978
1775504296.360835,,,1.3029,-0.2237,9.7495,2.6722,0.3001,-0.2117
1775504296.360877,,,1.5900,-1.3376,9.5773,3.4040,0.4705,-0.2839
1775504296.38867,,,1.7803,-1.9011,9.0401,4.2440,0.8157,-0.4491
1775504296.390131,,,1.4955,-2.2648,7.0851,5.0036,1.9354,-0.7237
1775504296.3903098,,,0.4463,0.8853,10.5141,5.0036,2.3691,-0.9752
1775504296.392155,,,4.9675,5.8851,20.8439,5.0036,2.8866,-1.2830
1775504296.39233,52,8.3,2.1715,7.1617,22.4387,5.0036,2.7125,-1.3219
1775504296.450041,,,2.0830,7.1521,21.4457,5.0036,2.3729,-1.6075
1775504296.450952,,,2.6441,8.6548,28.2329,5.0036,2.5045,-1.4395
1775504296.5403671,,,6.6006,8.3067,31.4477,4.9367,2.1967,-1.1683
1775504296.540703,,,-4.2078,11.1828,35.6303,4.0992,3.2383,-1.1834
1775504296.543554,,,-3.8931,1.8257,39.1801,2.3932,2.2265,-1.0441
1775504296.543786,,,5.5454,-10.2281,10.2664,-0.8844,-1.3066,-1.0846
1775504296.543925,,,7.9406,-8.7960,6.6640,-0.8196,-1.5015,-0.9035
1775504296.544159,,,8.2062,-6.4211,8.3832,-1.1093,-0.7970,-0.1642
1775504296.544297,,,4.6792,-3.7196,11.6411,-1.7164,-0.6900,0.3147
1775504296.544402,,,2.6548,-3.2506,10.9950,-2.3535,-0.8170,0.7307
1775504296.6288378,,,-1.9872,-1.6810,9.1705,-3.8659,-1.4019,0.9872
1775504296.6300879,,,-2.1045,-0.6879,9.9470,-4.1056,-1.4868,0.8728
1775504296.630312,,,-2.0710,1.1498,11.3922,-4.7034,-1.5504,0.7133
1775504296.658821,,,-2.3976,1.8245,11.4185,-4.9592,-1.5707,0.6613
1775504296.6604722,,,-2.9025,2.1332,11.2128,-5.0036,-1.7445,0.5942
1775504296.660682,,,-4.5846,2.7290,11.0847,-5.0036,-1.8943,0.5234
1775504296.662139,,,-5.1123,2.8941,10.5320,-5.0036,-2.0293,0.3929
1775504296.662362,,,-4.9196,3.6778,10.5356,-5.0036,-2.2659,0.1115
1775504296.7490041,,,-3.2650,5.0800,13.0169,-4.9587,-2.2556,0.0461
1775504296.7506828,,,-1.0217,8.4491,18.1161,-4.9503,-1.4491,0.0209
1775504296.75086,,,-2.5687,10.5141,17.2163,-5.0036,-0.9194,0.0347
1775504296.751081,,,-1.8185,11.9127,16.5571,-4.9514,-1.2569,0.1544
1775504296.752036,,,2.1643,16.8802,18.9619,-4.5288,-1.3497,0.4102
1775504296.7521422,,,3.7890,18.4427,19.4536,-4.5445,-1.2214,0.8176
1775504296.7802072,,,0.7980,18.6353,13.7599,-4.7273,-0.8192,1.6289
1775504296.808791,,,-1.0361,18.0826,8.9121,-4.5604,-0.7770,1.7827
1775504296.810102,,,-1.5637,18.8183,3.9326,-3.4364,-0.7013,1.5295
1775504296.810306,,,-2.7123,19.3519,2.2313,-2.8052,-0.5721,1.1962
1775504296.838717,,,-4.3872,19.3448,0.5934,-1.3981,-0.7668,0.1564
1775504296.868832,,,-6.1914,19.9131,0.4391,-0.6521,-1.2341,-0.3769
1775504296.8700569,,,-4.2377,20.9097,3.1669,-0.0160,-1.6735,-0.7737
1775504296.870338,,,-0.3398,18.3685,3.5474,0.5515,-1.4543,-0.9675
1775504296.870378,,,0.0718,16.4578,3.5330,0.8111,-0.8366,-0.8830
1775504296.928882,,,8.3067,4.4471,-2.3737,1.5235,0.2149,-0.6080
1775504296.929963,,,-0.3637,-1.2108,-1.9717,3.2657,1.3854,0.1269
1775504296.958835,,,-8.1727,-8.5184,9.5581,4.9343,0.2602,0.3172
1775504296.960022,,,-7.7372,4.8802,17.6375,4.9984,1.4074,-0.5136
1775504296.960238,,,-5.5669,7.6116,18.0227,4.7831,1.0713,-0.8780
1775504296.9892192,,,-1.0038,26.5878,30.0036,2.2932,1.7262,-0.8163
1775504296.991078,,,4.1037,6.0443,7.0612,-0.7165,0.6530,-0.4229
1775504296.991355,,,-3.8907,0.3924,9.7854,0.1064,0.1671,-0.1814
1775504296.9913988,,,-1.3842,-0.0778,10.9663,0.1712,0.0153,-0.0652
1775504297.0789409,,,3.0784,-0.2979,9.5330,0.1704,-0.0499,-0.0269
1775504297.080079,,,1.3687,1.6247,10.2724,0.0785,-0.0202,-0.0722
1775504297.080383,,,1.0959,1.7635,10.2712,0.0252,0.0018,-0.0582
1775504297.108834,,,1.4130,0.5252,10.0463,-0.0580,0.0709,-0.0279
1775504297.110112,,,1.5051,0.3972,10.1695,-0.0690,0.0751,-0.0267
1775504297.110315,,,1.3172,0.5252,10.1240,-0.0321,0.0606,-0.0258
1775504297.1388018,,,0.8530,0.4822,10.2305,0.0076,0.0425,-0.0215
1775504297.140169,,,1.1115,0.0837,9.8644,0.0933,0.0166,-0.0127
1775504297.140362,,,0.9870,0.3434,9.8704,0.1136,0.0029,-0.0224
1775504297.168739,,,1.0409,0.3936,9.8680,0.1089,0.0018,-0.0241
1775504297.170114,,,1.3208,0.4104,9.7747,0.0808,0.0162,-0.0333
1775504297.170353,,,1.2311,0.5384,9.7196,0.0574,0.0290,-0.0437
1775504297.1703942,,,0.9428,0.7370,9.8728,0.0206,0.0415,-0.0521
1775504297.2290208,,,0.9679,0.5145,9.9625,0.0073,0.0345,-0.0476
1775504297.230125,,,0.9571,0.7872,10.0295,-0.0029,0.0269,-0.0444
1775504297.3190432,,,1.0265,0.2943,9.6371,-0.0507,0.0069,-0.0283
1775504297.320744,,,0.8770,0.7107,9.6706,-0.0495,0.0118,-0.0330
1775504297.321077,,,1.0564,0.2656,9.9649,-0.0334,0.0226,-0.0505
1775504297.3211079,,,1.1151,0.2919,9.9900,-0.0224,0.0289,-0.0570
