time,step num,fpa,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1775503654.4426398,,,1.1426,0.4893,9.9123,0.0137,-0.0571,-0.0130
1775503654.5013602,,,1.1713,0.4822,9.8979,0.0134,-0.0588,-0.0107
1775503654.503187,,,1.1701,0.4893,9.9123,0.0121,-0.0585,-0.0107
1775503654.5034099,,,1.1581,0.4750,9.8919,0.0098,-0.0585,-0.0104
1775503654.50497,,,1.1653,0.4666,9.8991,0.0081,-0.0586,-0.0096
1775503654.505165,,,1.1509,0.4822,9.9063,0.0078,-0.0594,-0.0102
1775503654.5052958,,,1.1569,0.4833,9.9099,0.0081,-0.0600,-0.0092
1775503654.506828,,,1.1569,0.4810,9.9135,0.0049,-0.0594,-0.0090
1775503654.507009,,,1.1486,0.4869,9.9159,0.0034,-0.0600,-0.0075
1775503654.507235,,,1.1498,0.4750,9.9015,0.0009,-0.0625,-0.0066
1775503654.5617542,,,1.1498,0.4582,9.8919,0.0014,-0.0623,-0.0064
1775503654.562927,,,1.1557,0.4654,9.9135,0.0026,-0.0638,-0.0064
1775503654.591852,,,1.1521,0.4594,9.8991,0.0021,-0.0641,-0.0058
1775503654.5947552,,,1.1761,0.4463,9.8871,0.0020,-0.0644,-0.0064
1775503654.5948958,,,1.1629,0.4451,9.8883,0.0020,-0.0617,-0.0086
1775503654.625088,,,1.1701,0.4247,9.8859,0.0032,-0.0611,-0.0086
1775503654.682901,,,1.1569,0.4355,9.9015,0.0060,-0.0617,-0.0095
1775503654.6846669,,,1.1689,0.4546,9.9051,0.0078,-0.0612,-0.0090
1775503654.684973,,,1.1498,0.4558,9.9111,0.0072,-0.0623,-0.0082
1775503654.685015,,,1.1629,0.4475,9.8931,0.0066,-0.0615,-0.0093
1775503654.685298,,,1.1605,0.4331,9.8895,0.0070,-0.0609,-0.0092
1775503654.6855302,,,1.1701,0.4463,9.9123,0.0102,-0.0608,-0.0104
1775503654.714645,,,1.1713,0.4367,9.9075,0.0108,-0.0594,-0.0116
1775503654.742667,,,1.1533,0.4403,9.8955,0.0115,-0.0606,-0.0111
1775503654.742992,,,1.1725,0.4403,9.8931,0.0121,-0.0603,-0.0110
1775503654.743041,,,1.1737,0.4331,9.8943,0.0121,-0.0609,-0.0113
1775503654.7433422,,,1.1569,0.4499,9.9075,0.0124,-0.0600,-0.0113
1775503654.8030562,,,1.1557,0.4594,9.9111,0.0119,-0.0591,-0.0115
1775503654.80333,,,1.1617,0.4487,9.9051,0.0104,-0.0615,-0.0092
1775503654.861862,,,1.1749,0.4403,9.9027,0.0093,-0.0623,-0.0092
1775503654.8641548,,,1.1725,0.4295,9.9015,0.0089,-0.0609,-0.0105
1775503654.864537,,,1.1785,0.4367,9.9027,0.0087,-0.0597,-0.0115
1775503654.864618,,,1.1653,0.4499,9.9099,0.0086,-0.0605,-0.0119
1775503654.864643,,,1.1797,0.4307,9.9003,0.0098,-0.0602,-0.0099
1775503654.865988,,,1.1533,0.4283,9.9063,0.0102,-0.0603,-0.0108
1775503654.866158,,,1.1629,0.4403,9.9087,0.0099,-0.0602,-0.0104
1775503654.921679,,,1.1665,0.4427,9.9039,0.0095,-0.0602,-0.0105
1775503654.951183,,,1.1677,0.4451,9.9087,0.0075,-0.0603,-0.0093
1775503654.981291,,,1.1653,0.4235,9.8991,0.0073,-0.0611,-0.0093
1775503654.983618,,,1.1737,0.4367,9.9039,0.0089,-0.0611,-0.0104
1775503654.9839292,,,1.1653,0.4331,9.9015,0.0084,-0.0614,-0.0098
1775503654.9839659,,,1.1916,0.4415,9.9182,0.0081,-0.0609,-0.0096
1775503654.984986,,,1.1653,0.4259,9.9075,0.0070,-0.0600,-0.0101
1775503654.985198,,,1.1701,0.4319,9.8943,0.0073,-0.0596,-0.0099
1775503654.9853299,,,1.1665,0.4271,9.9087,0.0072,-0.0606,-0.0089
1775503655.071424,,,1.1677,0.4164,9.8871,0.0078,-0.0615,-0.0089
1775503655.072638,,,1.1868,0.4140,9.8991,0.0073,-0.0612,-0.0089
1775503655.101293,,,1.1677,0.4307,9.9170,0.0079,-0.0603,-0.0101
1775503655.1312351,,,1.1701,0.4259,9.9063,0.0084,-0.0605,-0.0107
1775503655.133046,,,1.1821,0.4032,9.8871,0.0096,-0.0606,-0.0113
1775503655.1333098,,,1.1665,0.4259,9.9063,0.0139,-0.0606,-0.0121
1775503655.13335,,,1.1557,0.4187,9.9111,0.0140,-0.0602,-0.0115
1775503655.1344378,,,1.1832,0.4152,9.8859,0.0151,-0.0619,-0.0111
1775503655.191339,,,1.1773,0.4175,9.9003,0.0154,-0.0606,-0.0121
1775503655.192466,,,1.1797,0.4319,9.9170,0.0137,-0.0597,-0.0118
1775503655.2211819,,,1.1665,0.4080,9.8907,0.0136,-0.0591,-0.0121
1775503655.222833,,,1.1773,0.4152,9.8967,0.0156,-0.0591,-0.0128
1775503655.2230542,,,1.1641,0.4379,9.9147,0.0179,-0.0594,-0.0133
1775503655.224447,,,1.1689,0.4271,9.9135,0.0171,-0.0597,-0.0131
1775503655.224663,,,1.1856,0.4235,9.9075,0.0156,-0.0594,-0.0134
1775503655.252701,,,1.1797,0.4199,9.9159,0.0145,-0.0591,-0.0133
1775503655.252917,,,1.1641,0.4128,9.8991,0.0157,-0.0596,-0.0125
1775503655.281237,,,1.1701,0.4343,9.9063,0.0151,-0.0585,-0.0127
1775503655.282401,,,1.1677,0.4199,9.9027,0.0147,-0.0594,-0.0121
1775503655.285507,,,1.1821,0.4104,9.8931,0.0139,-0.0580,-0.0125
1775503655.285732,,,1.1892,0.4008,9.8919,0.0142,-0.0580,-0.0122
1775503655.34224,,,1.1617,0.4307,9.9027,0.0162,-0.0576,-0.0142
1775503655.343609,,,1.1809,0.4295,9.9111,0.0165,-0.0580,-0.0136
1775503655.372344,,,1.1737,0.4295,9.9159,0.0154,-0.0597,-0.0127
1775503655.373457,,,1.1773,0.4080,9.8979,0.0153,-0.0605,-0.0122
1775503655.376276,,,1.1868,0.4235,9.9111,0.0166,-0.0586,-0.0122
1775503655.37651,,,1.1773,0.4331,9.9099,0.0165,-0.0599,-0.0134
1775503655.404544,,,1.1821,0.4403,9.9099,0.0142,-0.0594,-0.0137
1775503655.461718,,,1.1665,0.4331,9.9111,0.0102,-0.0600,-0.0110
1775503655.4635258,,,1.1856,0.4044,9.9099,0.0099,-0.0585,-0.0121
1775503655.463707,,,1.1653,0.4164,9.9087,0.0121,-0.0585,-0.0121
1775503655.465611,,,1.1868,0.4367,9.9170,0.0159,-0.0585,-0.0125
1775503655.4925041,,,1.1785,0.4259,9.9218,0.0148,-0.0591,-0.0119
1775503655.4927151,,,1.1785,0.4415,9.9039,0.0111,-0.0585,-0.0111
1775503655.551282,,,1.1749,0.4092,9.9003,0.0095,-0.0593,-0.0111
1775503655.55316,,,1.1832,0.3972,9.9075,0.0107,-0.0588,-0.0113
1775503655.5532959,,,1.1821,0.3972,9.9003,0.0137,-0.0597,-0.0124
1775503655.5546129,,,1.1809,0.4140,9.9039,0.0140,-0.0591,-0.0127
1775503655.5548742,,,1.1665,0.4104,9.8883,0.0140,-0.0574,-0.0133
1775503655.554912,,,1.1773,0.4211,9.9063,0.0142,-0.0582,-0.0124
1775503655.555131,,,1.1713,0.4044,9.9051,0.0148,-0.0591,-0.0139
1775503655.642567,,,1.1617,0.4152,9.9087,0.0176,-0.0591,-0.0131
1775503655.644646,,,1.1677,0.4044,9.9051,0.0183,-0.0594,-0.0128
1775503655.7322822,,,1.1880,0.4080,9.8943,0.0197,-0.0579,-0.0133
1775503655.7914398,,,1.1785,0.4128,9.8967,0.0191,-0.0568,-0.0133
1775503655.792466,,,1.1737,0.4116,9.8955,0.0192,-0.0562,-0.0147
1775503655.792685,,,1.1761,0.4247,9.9135,0.0186,-0.0557,-0.0153
1775503655.821814,,,1.1880,0.4164,9.9027,0.0185,-0.0559,-0.0145
1775503655.8235252,,,1.1713,0.4259,9.9099,0.0189,-0.0548,-0.0145
1775503655.8237271,,,1.1641,0.4235,9.9051,0.0166,-0.0535,-0.0147
1775503655.851941,,,1.1545,0.4175,9.9159,0.0147,-0.0545,-0.0131
1775503655.8536582,,,1.1737,0.4331,9.9135,0.0136,-0.0548,-0.0130
1775503655.853874,,,1.1725,0.4116,9.9063,0.0147,-0.0571,-0.0122
1775503655.881226,,,1.1533,0.4235,9.9063,0.0174,-0.0577,-0.0133
1775503655.882777,,,1.1581,0.4164,9.9123,0.0176,-0.0594,-0.0127
1775503655.885578,,,1.1856,0.4175,9.8991,0.0180,-0.0591,-0.0127
1775503655.885798,,,1.1749,0.4175,9.9039,0.0179,-0.0586,-0.0125
1775503655.8860118,,,1.1605,0.4295,9.9051,0.0171,-0.0583,-0.0128
1775503655.8860512,,,1.1521,0.4319,9.9087,0.0162,-0.0593,-0.0119
1775503655.886326,,,1.1629,0.4140,9.8979,0.0122,-0.0603,-0.0121
1775503655.8865259,,,1.1809,0.4247,9.8979,0.0127,-0.0599,-0.0118
1775503655.8885188,,,1.1880,0.4187,9.9003,0.0113,-0.0600,-0.0113
1775503655.888704,,,1.1713,0.4152,9.9135,0.0125,-0.0599,-0.0116
1775503656.001601,,,1.1785,0.4056,9.8883,0.0128,-0.0594,-0.0124
1775503656.092093,,,1.1749,0.4116,9.9111,0.0140,-0.0591,-0.0130
1775503656.121313,,,1.1737,0.4104,9.9063,0.0145,-0.0589,-0.0121
1775503656.122664,,,1.1665,0.4211,9.9087,0.0157,-0.0583,-0.0131
1775503656.125738,,,1.1844,0.4008,9.9039,0.0162,-0.0589,-0.0124
1775503656.125985,,,1.1785,0.4104,9.8967,0.0176,-0.0580,-0.0133
1775503656.126208,,,1.1749,0.4152,9.9075,0.0185,-0.0571,-0.0136
1775503656.126387,,,1.1581,0.4283,9.9027,0.0173,-0.0574,-0.0128
1775503656.1266181,,,1.1665,0.4283,9.9147,0.0177,-0.0576,-0.0142
1775503656.126789,,,1.1725,0.4247,9.9099,0.0173,-0.0591,-0.0140
1775503656.212398,,,1.1701,0.4056,9.8955,0.0160,-0.0583,-0.0136
1775503656.2134662,,,1.1832,0.4068,9.9039,0.0156,-0.0596,-0.0136
1775503656.2723641,,,1.1797,0.4211,9.9123,0.0160,-0.0579,-0.0137
1775503656.2734919,,,1.1665,0.4223,9.9170,0.0154,-0.0586,-0.0137
1775503656.333018,,,1.1545,0.4187,9.9111,0.0144,-0.0577,-0.0127
1775503656.3333561,,,1.1641,0.4056,9.9027,0.0122,-0.0582,-0.0118
1775503656.335902,,,1.1868,0.4235,9.9075,0.0122,-0.0579,-0.0118
1775503656.336174,,,1.1653,0.4068,9.9003,0.0116,-0.0568,-0.0113
1775503656.3363369,,,1.1689,0.4044,9.9015,0.0121,-0.0573,-0.0111
1775503656.3364391,,,1.1797,0.4116,9.9123,0.0159,-0.0567,-0.0121
1775503656.3366258,,,1.1988,0.4235,9.9063,0.0156,-0.0564,-0.0131
1775503656.336766,,,1.1988,0.4415,9.9159,0.0119,-0.0536,-0.0122
1775503656.338346,,,1.2132,0.4044,9.8704,0.0089,-0.0496,-0.0119
1775503656.365624,,,1.0672,0.4152,9.9350,0.0111,-0.0490,-0.0121
1775503656.365877,,,1.1689,0.4223,9.9063,0.0144,-0.0560,-0.0098
1775503656.365916,,,1.1641,0.4199,9.9159,0.0153,-0.0567,-0.0093
1775503656.366106,,,1.1677,0.4211,9.9123,0.0133,-0.0564,-0.0104
1775503656.5115368,,,1.1665,0.4116,9.9015,0.0121,-0.0565,-0.0115
1775503656.5126588,,,1.1677,0.4092,9.9087,0.0122,-0.0568,-0.0125
1775503656.572545,,,1.1605,0.4080,9.9123,0.0125,-0.0582,-0.0121
1775503656.574286,,,1.1605,0.4032,9.8991,0.0128,-0.0576,-0.0128
1775503656.574593,,,1.1581,0.3948,9.9075,0.0139,-0.0593,-0.0127
1775503656.574636,,,1.1641,0.4032,9.8979,0.0144,-0.0585,-0.0136
1775503656.574805,,,1.1605,0.4152,9.9147,0.0147,-0.0585,-0.0142
1775503656.575884,,,1.1581,0.4104,9.9075,0.0136,-0.0591,-0.0131
1775503656.576128,,,1.1605,0.4152,9.9135,0.0173,-0.0576,-0.0148
1775503656.57627,,,1.1665,0.4080,9.9135,0.0182,-0.0585,-0.0144
1775503656.5764558,,,1.1713,0.4128,9.9051,0.0195,-0.0602,-0.0142
1775503656.5784802,,,1.1653,0.4187,9.9075,0.0192,-0.0602,-0.0151
1775503656.872719,,,1.1701,0.4116,9.9051,0.0182,-0.0605,-0.0147
1775503656.8736231,,,1.1761,0.4020,9.9123,0.0174,-0.0619,-0.0140
1775503656.9626281,,,1.1701,0.4199,9.9135,0.0163,-0.0612,-0.0137
1775503656.9645572,,,1.1844,0.4080,9.9003,0.0154,-0.0603,-0.0144
1775503656.992939,,,1.1773,0.4068,9.8967,0.0168,-0.0593,-0.0156
1775503656.993182,,,1.1581,0.4044,9.9159,0.0163,-0.0574,-0.0154
1775503656.993335,,,1.1725,0.4259,9.9147,0.0160,-0.0593,-0.0144
1775503656.994925,,,1.1498,0.4044,9.9111,0.0150,-0.0596,-0.0145
1775503656.9951448,,,1.1581,0.4140,9.9015,0.0209,-0.0586,-0.0142
1775503656.995181,,,1.1725,0.4128,9.9075,0.0200,-0.0594,-0.0134
1775503656.996535,,,1.1761,0.4331,9.9111,0.0189,-0.0576,-0.0133
1775503656.996778,,,1.1665,0.4116,9.9015,0.0170,-0.0583,-0.0128
1775503656.996819,,,1.1785,0.4080,9.8919,0.0162,-0.0582,-0.0134
1775503656.998653,,,1.1701,0.4092,9.8967,0.0171,-0.0571,-0.0133
1775503657.051328,,,1.1749,0.4199,9.8967,0.0165,-0.0576,-0.0137
1775503657.053185,,,1.1581,0.4211,9.9123,0.0170,-0.0568,-0.0130
1775503657.053478,,,1.1689,0.4211,9.9027,0.0142,-0.0577,-0.0133
1775503657.0536408,,,1.1533,0.4223,9.9015,0.0144,-0.0580,-0.0121
1775503657.054511,,,1.1593,0.4152,9.9159,0.0128,-0.0567,-0.0133
1775503657.054691,,,1.1677,0.4152,9.9027,0.0130,-0.0571,-0.0128
1775503657.172242,,,1.1713,0.4080,9.8919,0.0145,-0.0574,-0.0125
1775503657.1735559,,,1.1629,0.4092,9.9087,0.0176,-0.0562,-0.0140
1775503657.231393,,,1.1569,0.4259,9.9099,0.0183,-0.0567,-0.0142
1775503657.2615511,,,1.1641,0.4247,9.9039,0.0170,-0.0585,-0.0133
1775503657.351603,,,1.1701,0.4164,9.9063,0.0163,-0.0586,-0.0124
1775503657.3532648,,,1.1641,0.4056,9.8943,0.0177,-0.0577,-0.0136
1775503657.353479,,,1.1450,0.4307,9.9254,0.0188,-0.0567,-0.0139
1775503657.3550851,,,1.1749,0.4235,9.9159,0.0176,-0.0576,-0.0137
1775503657.35534,,,1.1677,0.4164,9.8967,0.0176,-0.0580,-0.0139
1775503657.3553789,,,1.1617,0.4116,9.9039,0.0182,-0.0579,-0.0137
1775503657.356829,,,1.1593,0.4259,9.9027,0.0179,-0.0588,-0.0127
1775503657.357034,,,1.1629,0.4271,9.9075,0.0182,-0.0585,-0.0130
1775503657.382863,,,1.1701,0.4140,9.9087,0.0182,-0.0589,-0.0128
1775503657.383081,,,1.1725,0.4175,9.8979,0.0188,-0.0583,-0.0128
1775503657.383254,,,1.1665,0.4223,9.9015,0.0188,-0.0579,-0.0142
1775503657.3847601,,,1.1689,0.4235,9.9027,0.0191,-0.0585,-0.0154
1775503657.38499,,,1.1605,0.4175,9.9099,0.0197,-0.0585,-0.0150
1775503657.387744,,,1.1641,0.4140,9.9039,0.0199,-0.0588,-0.0145
1775503657.388011,,,1.1521,0.4223,9.9147,0.0202,-0.0571,-0.0140
1775503657.3880692,,,1.1617,0.4367,9.9206,0.0195,-0.0580,-0.0139
1775503657.3883,,,1.1665,0.4247,9.8919,0.0186,-0.0585,-0.0127
1775503657.388479,,,1.1749,0.4235,9.8883,0.0171,-0.0574,-0.0133
1775503657.4126568,,,1.1701,0.4295,9.8919,0.0150,-0.0533,-0.0139
1775503657.472946,,,1.1641,0.4295,9.9135,0.0145,-0.0528,-0.0131
1775503657.474426,,,1.1605,0.4116,9.9051,0.0147,-0.0554,-0.0125
1775503657.4746618,,,1.1773,0.4175,9.9099,0.0160,-0.0560,-0.0133
1775503657.5040472,,,1.1749,0.4140,9.8931,0.0177,-0.0562,-0.0142
1775503657.50441,,,1.1557,0.4247,9.9099,0.0182,-0.0556,-0.0147
1775503657.504448,,,1.1629,0.4343,9.9039,0.0177,-0.0559,-0.0153
1775503657.505611,,,1.1521,0.4175,9.9087,0.0173,-0.0570,-0.0150
1775503657.591657,,,1.1749,0.4140,9.9075,0.0183,-0.0568,-0.0156
1775503657.6586199,,,1.1629,0.4307,9.9230,0.0195,-0.0559,-0.0159
1775503657.658836,,,1.1605,0.4427,9.9135,0.0199,-0.0559,-0.0154
1775503657.658864,,,1.1545,0.4415,9.9039,0.0203,-0.0564,-0.0139
1775503657.68126,,,1.1498,0.4379,9.9039,0.0185,-0.0570,-0.0131
1775503657.682396,,,1.1593,0.4140,9.9027,0.0177,-0.0573,-0.0142
1775503657.772563,,,1.1629,0.4164,9.9063,0.0191,-0.0580,-0.0139
1775503657.77349,,,1.1617,0.4379,9.9087,0.0194,-0.0593,-0.0151
1775503657.833888,,,1.1581,0.4463,9.9063,0.0188,-0.0599,-0.0131
1775503657.834252,,,1.1581,0.4391,9.9087,0.0171,-0.0609,-0.0130
1775503657.861932,,,1.1749,0.4307,9.8955,0.0166,-0.0586,-0.0139
1775503657.863692,,,1.1689,0.4235,9.8991,0.0174,-0.0580,-0.0142
1775503657.892421,,,1.1593,0.4223,9.8979,0.0189,-0.0588,-0.0150
1775503657.894318,,,1.1581,0.4403,9.9003,0.0200,-0.0588,-0.0144
1775503657.894633,,,1.1581,0.4355,9.9051,0.0197,-0.0591,-0.0140
1775503657.894708,,,1.1545,0.4271,9.8859,0.0203,-0.0582,-0.0156
1775503657.894976,,,1.1629,0.4319,9.9039,0.0203,-0.0580,-0.0154
1775503657.895848,,,1.1593,0.4331,9.8871,0.0211,-0.0582,-0.0153
1775503657.896096,,,1.1653,0.4331,9.9159,0.0212,-0.0574,-0.0159
1775503657.896138,,,1.1450,0.4355,9.9111,0.0214,-0.0568,-0.0150
1775503657.896383,,,1.1521,0.4439,9.9075,0.0220,-0.0583,-0.0162
1775503657.898335,,,1.1677,0.4295,9.8955,0.0217,-0.0574,-0.0162
1775503657.982463,,,1.1641,0.4427,9.9063,0.0197,-0.0557,-0.0177
1775503657.984421,,,1.1653,0.4319,9.9099,0.0200,-0.0565,-0.0165
1775503657.984664,,,1.1617,0.4451,9.9003,0.0203,-0.0548,-0.0171
1775503658.014388,,,1.1390,0.4534,9.9147,0.0195,-0.0548,-0.0171
1775503658.0146902,,,1.1354,0.4319,9.8967,0.0200,-0.0567,-0.0145
1775503658.014726,,,1.1665,0.4522,9.9099,0.0215,-0.0567,-0.0170
1775503658.0149708,,,1.1737,0.4714,9.9147,0.0215,-0.0550,-0.0165
1775503658.016543,,,1.1486,0.4726,9.9230,0.0166,-0.0548,-0.0150
1775503658.016781,,,1.1533,0.4463,9.9111,0.0153,-0.0550,-0.0137
1775503658.016819,,,1.1498,0.4319,9.9075,0.0145,-0.0567,-0.0127
1775503658.017136,,,1.1832,0.4343,9.8943,0.0165,-0.0564,-0.0134
1775503658.017287,,,1.1605,0.4522,9.9135,0.0189,-0.0551,-0.0144
1775503658.01747,,,1.1426,0.4678,9.9159,0.0182,-0.0564,-0.0134
1775503658.166046,,,1.1390,0.4546,9.9063,0.0180,-0.0585,-0.0124
1775503658.166465,,,1.1581,0.4678,9.8895,0.0147,-0.0605,-0.0115
1775503658.166622,,,1.1773,0.4319,9.8919,0.0148,-0.0605,-0.0119
1775503658.166854,,,1.1581,0.4283,9.9027,0.0151,-0.0593,-0.0125
1775503658.167064,,,1.1557,0.4475,9.9135,0.0151,-0.0597,-0.0134
1775503658.1671932,,,1.1330,0.4487,9.9123,0.0156,-0.0583,-0.0133
1775503658.169007,,,1.1462,0.4415,9.9039,0.0170,-0.0612,-0.0121
1775503658.1693099,,,1.1521,0.4499,9.8931,0.0166,-0.0606,-0.0122
1775503658.169352,,,1.1641,0.4534,9.9063,0.0171,-0.0603,-0.0127
1775503658.169503,,,1.1701,0.4546,9.9027,0.0159,-0.0599,-0.0121
1775503658.221499,,,1.1521,0.4319,9.8835,0.0159,-0.0594,-0.0131
1775503658.222691,,,1.1653,0.4558,9.9087,0.0206,-0.0593,-0.0140
1775503658.251324,,,1.1581,0.4499,9.9123,0.0209,-0.0588,-0.0136
1775503658.252497,,,1.1629,0.4714,9.9099,0.0188,-0.0591,-0.0134
1775503658.252701,,,1.1557,0.4546,9.9087,0.0173,-0.0588,-0.0127
1775503658.372541,,,1.1521,0.4570,9.9063,0.0151,-0.0586,-0.0130
1775503658.432595,,,1.1605,0.4367,9.8895,0.0163,-0.0594,-0.0136
1775503658.434035,,,1.1569,0.4415,9.8931,0.0163,-0.0583,-0.0137
1775503658.437431,,,1.1486,0.4630,9.9206,0.0191,-0.0577,-0.0151
1775503658.437767,,,1.1390,0.4642,9.9254,0.0180,-0.0588,-0.0136
1775503658.4378061,,,1.1533,0.4654,9.9099,0.0130,-0.0599,-0.0113
1775503658.43797,,,1.1677,0.4487,9.9027,0.0128,-0.0594,-0.0118
1775503658.438184,,,1.1605,0.4487,9.9099,0.0145,-0.0573,-0.0137
1775503658.438373,,,1.1474,0.4427,9.9099,0.0150,-0.0576,-0.0131
1775503658.492336,,,1.1521,0.4451,9.8967,0.0156,-0.0591,-0.0125
1775503658.493747,,,1.1569,0.4403,9.9003,0.0153,-0.0591,-0.0125
1775503658.5220218,,,1.1677,0.4558,9.8919,0.0163,-0.0591,-0.0127
1775503658.524572,,,1.1533,0.4475,9.9063,0.0145,-0.0576,-0.0130
1775503658.552889,,,1.1498,0.4522,9.9003,0.0142,-0.0580,-0.0131
1775503658.553104,,,1.1498,0.4570,9.9051,0.0140,-0.0573,-0.0121
1775503658.554698,,,1.1593,0.4522,9.8991,0.0148,-0.0586,-0.0115
1775503658.55484,,,1.1569,0.4427,9.8847,0.0137,-0.0594,-0.0119
1775503658.5549288,,,1.1545,0.4510,9.9039,0.0147,-0.0580,-0.0125
1775503658.672699,,,1.1438,0.4427,9.9015,0.0148,-0.0582,-0.0134
1775503658.6742918,,,1.1533,0.4546,9.9123,0.0139,-0.0589,-0.0127
1775503658.674498,,,1.1641,0.4510,9.9111,0.0140,-0.0583,-0.0118
1775503658.676647,,,1.1785,0.4522,9.9051,0.0125,-0.0579,-0.0119
1775503658.676916,,,1.1593,0.4307,9.8967,0.0131,-0.0577,-0.0131
1775503658.677126,,,1.1545,0.4355,9.9123,0.0147,-0.0571,-0.0134
1775503658.677282,,,1.1593,0.4451,9.9170,0.0157,-0.0577,-0.0127
1775503658.677504,,,1.1378,0.4606,9.9135,0.0150,-0.0574,-0.0131
1775503658.677697,,,1.1545,0.4427,9.9087,0.0144,-0.0588,-0.0130
1775503658.822902,,,1.1498,0.4439,9.9075,0.0140,-0.0596,-0.0121
1775503658.824353,,,1.1605,0.4499,9.8955,0.0140,-0.0603,-0.0128
1775503658.824598,,,1.1581,0.4463,9.9147,0.0140,-0.0603,-0.0124
1775503658.824834,,,1.1533,0.4451,9.9051,0.0133,-0.0603,-0.0115
1775503658.825053,,,1.1509,0.4510,9.9075,0.0131,-0.0606,-0.0107
1775503658.825245,,,1.1617,0.4427,9.9099,0.0137,-0.0608,-0.0107
1775503658.8259242,,,1.1569,0.4439,9.9039,0.0128,-0.0615,-0.0119
1775503658.826157,,,1.1593,0.4367,9.8979,0.0133,-0.0612,-0.0115
1775503658.8263848,,,1.1545,0.4487,9.9039,0.0121,-0.0617,-0.0127
1775503658.826716,,,1.1605,0.4331,9.9051,0.0128,-0.0622,-0.0113
1775503658.882729,,,1.1605,0.4187,9.8824,0.0136,-0.0609,-0.0116
1775503658.884633,,,1.1653,0.4187,9.9075,0.0151,-0.0612,-0.0122
1775503658.972727,,,1.1773,0.4379,9.9003,0.0165,-0.0611,-0.0125
1775503658.9735959,,,1.1474,0.4522,9.9075,0.0170,-0.0605,-0.0136
1775503658.973887,,,1.1653,0.4475,9.9075,0.0162,-0.0612,-0.0125
1775503658.973918,,,1.1605,0.4295,9.9087,0.0159,-0.0611,-0.0127
1775503659.001955,,,1.1785,0.4451,9.8991,0.0163,-0.0589,-0.0121
1775503659.0040472,,,1.1533,0.4522,9.9135,0.0153,-0.0586,-0.0140
1775503659.007357,,,1.1581,0.4463,9.9087,0.0139,-0.0593,-0.0128
1775503659.0076008,,,1.1486,0.4367,9.9111,0.0144,-0.0597,-0.0121
1775503659.007744,,,1.1629,0.4439,9.9075,0.0163,-0.0594,-0.0121
1775503659.007992,,,1.1629,0.4475,9.8991,0.0159,-0.0596,-0.0118
1775503659.0082188,,,1.1557,0.4463,9.8979,0.0156,-0.0596,-0.0107
1775503659.0625181,,,1.1641,0.4403,9.8907,0.0150,-0.0597,-0.0125
1775503659.0635252,,,1.1557,0.4439,9.9075,0.0147,-0.0588,-0.0127
1775503659.0918322,,,1.1581,0.4570,9.9087,0.0151,-0.0594,-0.0128
1775503659.094521,,,1.1581,0.4403,9.9135,0.0147,-0.0585,-0.0124
1775503659.151499,,,1.1641,0.4654,9.9063,0.0145,-0.0593,-0.0116
1775503659.1525881,,,1.1641,0.4487,9.9087,0.0125,-0.0593,-0.0115
1775503659.1527948,,,1.1629,0.4283,9.9027,0.0125,-0.0594,-0.0121
1775503659.1818528,,,1.1438,0.4415,9.9027,0.0140,-0.0588,-0.0121
1775503659.183669,,,1.1617,0.4391,9.9278,0.0148,-0.0599,-0.0122
1775503659.184016,,,1.1593,0.4522,9.9039,0.0142,-0.0602,-0.0110
1775503659.184056,,,1.1677,0.4403,9.8991,0.0137,-0.0580,-0.0128
1775503659.1840909,,,1.1569,0.4319,9.9051,0.0133,-0.0583,-0.0124
1775503659.186579,,,1.1521,0.4427,9.9111,0.0139,-0.0589,-0.0115
1775503659.271425,,,1.1701,0.4331,9.9075,0.0145,-0.0576,-0.0127
1775503659.272546,,,1.1653,0.4379,9.9051,0.0153,-0.0580,-0.0130
1775503659.304328,,,1.1653,0.4499,9.9063,0.0156,-0.0591,-0.0125
1775503659.304779,,,1.1486,0.4415,9.9075,0.0148,-0.0591,-0.0133
1775503659.3048189,,,1.1474,0.4427,9.9027,0.0148,-0.0591,-0.0116
1775503659.3048499,,,1.1641,0.4463,9.9170,0.0136,-0.0593,-0.0110
1775503659.307488,,,1.1689,0.4379,9.9099,0.0122,-0.0597,-0.0110
1775503659.307777,,,1.1665,0.4319,9.9015,0.0118,-0.0593,-0.0111
1775503659.3078039,,,1.1605,0.4259,9.8979,0.0113,-0.0594,-0.0128
1775503659.392757,,,1.1641,0.4403,9.9123,0.0142,-0.0599,-0.0113
1775503659.3936708,,,1.1713,0.4343,9.9230,0.0154,-0.0597,-0.0115
1775503659.393881,,,1.1617,0.4487,9.8991,0.0134,-0.0599,-0.0113
1775503659.3965828,,,1.1653,0.4295,9.9075,0.0133,-0.0597,-0.0115
1775503659.396805,,,1.1617,0.4427,9.9051,0.0137,-0.0599,-0.0119
1775503659.396829,,,1.1593,0.4415,9.9039,0.0136,-0.0605,-0.0108
1775503659.4514592,,,1.1593,0.4510,9.9135,0.0127,-0.0599,-0.0102
1775503659.453606,,,1.1545,0.4642,9.9242,0.0113,-0.0612,-0.0099
1775503659.481338,,,1.1617,0.4475,9.9051,0.0096,-0.0594,-0.0098
1775503659.483159,,,1.1701,0.4415,9.9027,0.0081,-0.0596,-0.0086
